timestamp,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.960334,0.0,0.0,0.0,0.496389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.353287,0.0,0.0,0.0,0.182611,0.0,0.959503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.129967,0.0,0.500404,0.0,0.067179,0.0,0.500404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.034914,0.0,0.0,0.0,0.034914,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,2e-06,0.0,0.0,0.0,2e-06,0.0,0.0,0.0,0.0,0.855166,0.0,0.855166
9,0.0,0.0,0.030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9e-05,0.0,3.9e-05
10,0.0,0.720089,0.00098,0.0,0.0,0.0,0.0,0.0,0.00098,0.0,0.0,0.0,0.0,0.720089,0.0,0.0
11,0.0,3.3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3e-05,0.0,0.030812
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025167,0.0,0.0
14,0.0,0.000684,0.0,0.0,0.0,0.4469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0
15,0.0,0.64896,0.00337,6.2e-05,0.00024,0.339412,0.0,6.2e-05,0.00337,0.0,0.0,0.0,0.0,0.093647,0.0,0.012933
16,0.0,1e-06,0.0,0.0,0.0,0.0,0.29742,0.011142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29742
17,0.0,0.0,0.0,0.0,0.0,0.0,1.4e-05,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009622
18,0.0,0.0,0.0,0.0,0.0,0.000362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000362
19,0.0,0.0,0.0,0.010019,0.0,0.010019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.004373,0.460484,0.23216,2e-06,0.23216,0.016224,0.011682,0.460484,0.0,0.0,0.0,0.0,0.913361,0.0,0.913361
21,0.0,0.0,0.0,0.0,0.647407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8e-05,0.0,1.8e-05
22,0.0,0.000592,0.06232,0.031419,0.511571,0.031419,0.002196,0.001581,0.511571,0.0,0.0,0.0,0.0,0.511571,0.0,0.12361
23,0.0,0.000218,0.022926,0.011559,0.188196,0.011559,0.000808,0.000582,0.188196,0.0,0.0,0.0,0.0,0.188196,0.0,0.045474
24,0.0,0.0,0.0,0.0,0.0,0.0,0.001003,0.0,0.0,0.0,0.0,0.0,0.0,0.601824,0.0,0.0
25,0.0,0.0,0.0,0.000612,0.0,0.0,0.0,0.0,0.012402,0.0,0.0,0.0,0.0,2.7e-05,0.0,0.012402
26,0.0,0.000243,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.12694,0.0,1e-06
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002424,0.0,0.0
28,0.0,0.0,0.0,4.7e-05,0.018096,0.0,0.0,0.0,0.018096,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.25484,0.0,0.000591
30,0.0,0.007968,2.1e-05,0.43458,0.584299,1.1e-05,0.001243,1e-06,0.584299,0.0,0.0,0.0,0.0,0.787451,0.0,0.174927
31,0.0,0.002931,8e-06,0.159873,0.390407,4e-06,0.000457,0.0,0.390407,0.0,0.0,0.0,0.0,0.968927,0.0,0.721533
32,0.0,0.001078,3e-06,0.868627,0.143623,1e-06,0.000168,0.475939,0.143623,0.0,0.0,0.0,0.0,0.356448,0.0,0.265437
33,0.0,0.000397,1e-06,0.31955,0.587603,1e-06,6.2e-05,0.175088,0.587603,0.0,0.0,0.0,0.0,0.13113,0.0,0.097649
34,0.0,0.0,0.0,0.150455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000193,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,7e-06,0.0,0.005332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.424261,0.0,0.111983,0.029255,0.217968,3e-06,0.825797,0.029255,0.0,0.0,0.057532,0.0,0.006529,0.0,0.004862
37,0.0,0.156077,0.0,0.614851,0.010762,0.080186,1e-06,0.614851,0.010762,0.0,0.0,0.021165,0.0,0.002402,0.0,0.001789
38,0.0,0.0,0.0,0.0,0.354417,0.0,0.0,0.0,0.354417,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.0,0.0,0.0,1.6e-05,0.0,0.0,0.0,1.6e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38361,0.38361,0.0,0.0,0.0,0.0,0.000394,0.0,0.000394
41,0.0,0.665152,0.0,0.011261,0.044882,0.001469,0.0,0.334268,0.334268,0.0,0.0,0.000388,0.0,0.665152,0.0,0.167984
42,0.0,1e-06,0.0,0.0,0.030133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0
43,0.0,0.386371,0.0,0.001524,0.259185,0.386371,0.0,0.045238,0.045238,0.0,0.0,5.2e-05,0.0,0.386371,0.0,0.022734
44,0.0,0.142138,0.0,0.000561,0.095349,0.142138,0.0,0.016642,0.016642,0.0,0.0,1.9e-05,0.0,0.142138,0.0,0.008363
45,0.0,0.0,0.0,0.0,0.0,0.0,0.000444,0.0,0.0,0.0,0.0,0.0,0.0,0.23832,0.0,0.0
46,0.0,0.0,0.0,0.000231,0.0,0.0,0.0,0.0,0.004533,0.0,0.0,0.0,0.0,1.1e-05,0.0,0.004533
47,0.0,9.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047846,0.0,0.0
48,0.0,0.145193,0.0,0.89449,0.001746,0.002603,0.023009,0.000305,0.078895,0.0,0.0,0.0,0.0,0.490936,0.0,0.078895
49,0.0,0.0,0.0,1.5e-05,0.005445,0.0,0.0,0.0,0.005445,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076225,0.0,0.000171
51,0.0,0.0,0.0,7.3e-05,0.492954,0.0,0.0,0.0,0.492954,0.0,0.0,0.0,0.0,0.026406,0.0,0.0
52,0.0,0.002659,0.0,0.141928,0.342757,4.8e-05,0.000421,6e-06,0.342757,0.0,0.0,0.0,0.0,0.83378,0.0,0.622941
