timestamp,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.105701,0.0,0.330272,0.0,0.0,0.0,0.330272,0.0,0.0,0.000622,0.0,0.039192,0.0,0.014532
3,0.0,0.0,5e-06,0.0,1.5e-05,0.0,0.0,0.0,1.5e-05,0.0,0.0,0.746948,0.0,0.011569,0.011569,0.276955
4,0.0,0.0,9.1e-05,0.0,0.0,0.0,0.000247,0.017018,0.187696,0.0,0.0,3.4e-05,0.0,0.017018,1e-06,0.187696
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,9e-06,0.0,0.0,0.0,0.0,1e-06,0.007703,9e-06
6,0.0,0.0,0.053052,0.0,0.164179,0.0,0.000316,0.0,0.164179,0.0,0.0,0.0,0.0,0.019671,0.0,0.007294
7,0.0,0.0,0.969825,0.0,0.30707,0.0,0.164322,0.033129,0.580336,0.0,0.0,0.580336,0.0,0.878225,0.083192,0.795276
8,0.0,0.0,3.3e-05,0.0,0.000104,0.0,0.0,0.0,0.000104,0.0,0.0,0.0,0.0,0.083933,0.083933,5e-06
9,0.0,0.0,0.000664,0.0,0.0,0.0,0.001789,0.123459,0.0,0.0,0.0,0.000246,0.0,0.123459,4e-06,0.001789
10,0.0,0.0,0.176966,0.0,0.054111,0.0,0.195424,0.29844,0.379414,0.0,0.0,0.160251,0.0,0.29844,0.734919,0.916111
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.103471,0.0,0.0,0.000161,0.0,0.859452,2e-06,1.9e-05
12,0.0,0.0,0.0,0.000304,0.021628,0.0,0.0,0.0,0.021628,0.0,0.0,0.0,0.0,3.9e-05,0.0,0.0
13,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.415509,1e-06,0.0,0.0,0.0,0.0,0.000559,0.0,0.0
14,0.0,0.0,0.0,0.084176,0.655446,0.0,0.0,0.01081,0.000157,0.0,0.0,0.0,0.0,0.001301,0.0,0.0
15,0.0,0.0,0.0,4e-06,3e-05,0.0,0.0,0.154839,0.000272,0.0,0.0,0.0,0.0,0.017866,0.0,0.002205
16,0.0,0.0,0.000439,0.105665,0.730256,0.901843,0.000484,0.305277,0.161871,0.0,0.0,0.002813,0.0,0.245984,0.001822,0.199544
17,0.0,0.0,0.000161,0.038872,0.963119,0.331769,0.409724,0.112305,0.059549,0.0,0.0,0.001035,0.0,0.505996,0.00067,0.073408
18,0.0,0.0,0.0,0.0,0.02142,0.02142,0.0,0.211056,0.211056,0.0,0.0,0.0,0.0,0.211056,0.0,0.0
19,0.0,0.0,9.9e-05,0.0,9.9e-05,1e-06,0.0,1e-05,1e-05,0.0,0.0,0.0,0.0,1e-05,0.0,0.0
20,0.0,0.0,0.146267,0.001935,0.146267,0.09215,0.020399,0.115838,0.545486,0.0,0.0,5.2e-05,0.0,0.115838,3.3e-05,0.003655
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.908019,0.0,0.0,0.0,0.038879,0.0,0.0,0.0,0.0
22,0.0,0.0,0.402349,0.000262,0.497931,0.972041,0.002761,0.364347,0.073824,0.0,0.0,0.265875,0.0,0.015677,5e-06,0.000495
23,0.0,0.0,0.002154,0.0,0.018148,3.4e-05,0.0,0.000799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.199077,3.5e-05,0.24637,0.131551,0.89736,0.180274,0.479967,0.0,0.0,0.895024,0.0,0.479967,1e-06,6.7e-05
25,0.0,0.0,0.0,0.0,0.0,0.0,0.009079,0.0,0.0,0.0,0.0,0.009079,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25702,0.0,0.0,0.25702,0.0
27,0.0,0.0,0.53602,2e-06,0.600127,0.00655,0.084569,0.008975,0.600127,0.0,0.0,0.321146,0.0,0.911972,0.321146,0.439548
28,0.0,0.0,0.027167,0.0,0.084887,0.0,0.0,0.0,0.084887,0.0,0.0,0.00016,0.0,0.010073,0.0,0.003735
29,0.0,0.0,0.936297,0.0,0.287468,0.000886,0.011445,0.001215,0.287468,0.0,0.0,0.847863,0.0,0.558892,0.558892,0.767782
30,0.0,0.0,2.4e-05,0.0,0.0,0.0,6.3e-05,0.004374,0.048242,0.0,0.0,9e-06,0.0,0.004374,0.0,0.048242
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-06,0.0,0.0,0.0,0.0,0.0,0.00198,2e-06
32,0.0,0.0,0.013635,0.0,0.042197,0.0,8.1e-05,0.0,0.042197,0.0,0.0,0.0,0.0,0.005056,0.0,0.001875
33,0.0,0.0,0.189191,0.0,0.591141,0.0,0.0,0.0,0.591141,0.0,0.0,0.001114,0.0,0.070149,0.0,0.02601
34,0.0,0.0,0.311455,0.0,0.34904,6e-06,0.052771,0.010639,0.34904,0.0,0.0,0.186372,0.0,0.681381,0.681381,0.936052
35,0.0,0.0,0.000171,0.0,0.0,0.0,0.00046,0.031731,0.349983,0.0,0.0,6.3e-05,0.0,0.031731,1e-06,0.349983
36,0.0,0.0,0.154485,0.0,0.047237,1e-06,0.170598,0.260528,0.331215,0.0,0.0,0.990806,0.0,0.260528,0.641558,0.799733
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000385,0.026594,0.0,0.0,4.1e-05,0.0,0.220897,1e-06,5e-06
38,0.0,0.0,0.0,7.8e-05,0.005559,0.0,0.0,0.0,0.005559,0.0,0.0,0.0,0.0,0.365061,0.0,0.0
