timestamp,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,1.7e-05,0.0,0.0,0.00394,7e-06,0.0,0.0,0.184442,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.428044,0.0,0.0,0.0,8e-06,0.0,0.0,0.0,0.0,0.000332,0.0,0.0
4,0.0,0.000126,0.0,0.0,0.028839,5.1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.149843,0.0,0.0,0.931475,0.137044,0.0,0.0,0.379088,0.0,0.0,0.0,0.0,0.545338,0.0,0.0
6,0.0,0.00088,0.0,0.0,0.20188,0.00036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.182033,0.0,0.782712,0.935739,0.166484,0.0,0.0,0.456116,0.0,0.0,0.654711,0.0,0.073803,0.0,0.0
8,0.0,0.594056,0.0,0.287943,0.932389,0.543314,0.0,0.0,0.167796,0.0,0.0,0.240855,0.0,0.027151,0.0,0.0
9,0.0,0.218541,0.0,0.939692,0.376356,0.199874,0.0,0.0,0.547595,0.0,0.0,0.786019,0.0,0.009988,0.0,0.0
10,0.0,0.7132,0.0,0.345693,0.932599,0.652281,0.0,0.0,0.201449,0.0,0.0,0.28916,0.0,0.003674,0.0,0.0
11,0.0,2e-06,0.0,0.0,0.000355,1e-06,0.0,0.0,0.013461,0.0,0.0,0.499824,0.0,0.0,0.0,0.0
12,0.0,0.846564,0.0,0.410336,0.925627,0.774254,0.0,0.0,0.239119,0.0,0.0,0.343232,0.0,0.000497,0.0,0.0
13,0.0,9e-06,0.0,0.0,0.001969,4e-06,0.0,0.0,0.083737,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.177934,0.471272,0.0,0.0,4e-06,0.0,0.0,0.0,0.0,0.000138,0.0,0.0
15,0.0,0.373086,0.0,0.020429,0.642503,0.341219,0.0,0.0,0.934836,0.0,0.0,0.017088,0.0,0.151264,0.0,0.0
16,0.0,0.137251,0.0,0.590157,0.922588,0.125527,0.0,0.0,0.343907,0.0,0.0,0.493645,0.0,0.055647,0.0,0.0
17,0.0,0.000325,0.0,0.0,0.079092,0.000133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.164778,0.0,0.079869,0.962152,0.150703,0.0,0.0,0.616016,0.0,0.0,0.066808,0.0,0.736451,0.0,0.0
19,0.0,0.002976,0.0,0.0,0.682898,0.001219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-06,0.0,0.0
20,0.0,0.205625,0.0,0.010809,0.973958,0.188061,0.0,0.0,0.520208,0.0,0.0,0.009041,0.0,0.745095,0.0,0.0
21,0.0,0.676066,0.0,0.003976,0.967999,0.618319,0.0,0.0,0.191374,0.0,0.0,0.003326,0.0,0.274105,0.0,0.0
22,0.0,0.248711,0.0,0.001463,0.428313,0.227467,0.0,0.0,0.629212,0.0,0.0,0.001224,0.0,0.905154,0.0,0.0
23,0.0,0.821297,0.0,0.000538,0.981867,0.751145,0.0,0.0,0.231474,0.0,0.0,0.00045,0.0,0.332988,0.0,0.0
24,0.0,0.302138,0.0,0.000198,0.520322,0.276331,0.0,0.0,0.757064,0.0,0.0,0.000166,0.0,0.122499,0.0,0.0
25,0.0,0.986017,0.0,0.47793,0.8181,0.901795,0.0,0.0,0.278508,0.0,0.0,0.399772,0.0,0.045065,0.0,0.0
26,0.0,0.362735,0.0,0.175821,0.624677,0.331752,0.0,0.0,0.902649,0.0,0.0,0.147068,0.0,0.016578,0.0,0.0
27,0.0,0.0,0.0,0.00361,0.779705,0.0,0.0,0.0,1.6e-05,0.0,0.0,0.000605,0.0,0.0,0.0,0.0
28,0.0,0.000229,0.0,0.0,0.052532,9.4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.159104,0.0,0.676394,0.966391,0.145514,0.0,0.0,0.39416,0.0,0.0,0.565779,0.0,0.000825,0.0,0.0
30,0.0,0.001271,0.0,1e-06,0.291682,0.000521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.188856,0.0,0.09154,0.972943,0.172725,0.0,0.0,0.473213,0.0,0.0,0.07657,0.0,0.680741,0.0,0.0
32,0.0,0.617675,0.0,0.033676,0.969461,0.564916,0.0,0.0,0.174085,0.0,0.0,0.028168,0.0,0.250431,0.0,0.0
33,0.0,0.22723,0.0,0.977054,0.391319,0.207821,0.0,0.0,0.569366,0.0,0.0,0.817271,0.0,0.092128,0.0,0.0
34,0.0,0.741556,0.0,0.359438,0.970553,0.678215,0.0,0.0,0.209458,0.0,0.0,0.300657,0.0,0.033892,0.0,0.0
35,0.0,2e-06,0.0,0.0,0.000556,1e-06,0.0,0.0,0.436844,0.0,0.0,0.0,0.0,0.0,0.0,0.0
