timestamp,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,8.8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.019578,0.0,0.480306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.001273,0.0,0.0,0.0,8.8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.006601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.000787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010849,0.0,0.0
10,0.0,0.017831,0.0,0.0,0.0,0.0,0.017831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,1e-06,0.0,0.0,0.0,0.032926,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.001998,0.0,0.0
12,0.0,0.045908,0.0,0.0,0.0,1e-06,0.045908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,2e-06,0.0,0.0,0.0,0.0,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.067217,0.00467,0.0
14,0.0,0.007024,0.0,0.0,0.0,0.0,0.0,0.0,0.101088,0.0,0.0,0.101088,0.0,3e-06,0.0,0.0
15,0.0,0.815555,0.0,0.815555,0.0,0.013019,0.036585,4.9e-05,0.292534,0.0,0.0,0.292534,0.0,0.103314,0.079131,0.0
16,0.0,0.300026,0.818745,0.300026,0.0,0.004789,0.573775,0.727243,0.107617,0.0,0.0,0.107617,0.0,0.645968,0.029111,0.0
17,0.0,0.0,6e-06,0.0,0.161192,0.0,0.0,2e-06,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0
18,0.0,0.0,0.0,0.31396,7e-06,0.021815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,1.4e-05,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.611512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,2.8e-05,0.0,0.0,0.000105,0.0,0.313963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.000205,0.0,0.0,0.0,1.4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.001064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000127,0.0,0.0,0.0,0.0,0.001749,0.0,0.0
27,0.0,0.002874,0.0,0.0,0.0,0.0,0.002874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.005307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000322,0.0,0.0
29,0.0,0.0074,0.0,0.0,0.0,0.0,0.0074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010835,0.000753,0.0
31,0.0,0.001132,0.0,0.0,0.0,0.0,0.0,0.0,0.016295,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.020983,0.0,0.0
33,0.0,0.000623,0.0,0.0,0.0,0.153238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0
34,0.0,0.0,0.001124,0.0,0.306193,7e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.211004,0.0,1.4e-05,0.025134,0.0,0.611378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.023801,0.389527,1e-06,0.847137,0.254526,0.000558,0.350216,0.004464,0.0,0.0,0.0,0.0,0.012445,0.001208,0.0
37,0.0,0.0,0.0,0.0,0.000132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.002175,0.0,0.0,0.0,0.0,0.0,0.030228,0.0,0.0,0.0,0.0,0.540971,0.0,0.0
39,0.0,0.0,0.0,0.00044,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,2.5e-05,0.0,0.0
40,0.0,0.257919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
