motifs,time
O,2.316354
N,3.552908
B,4.803953
P,4.803953
N,6.807268
B,7.229285
P,7.229285
N,8.031044
B,8.471918
C,9.257799
G,9.746993
P,9.746993
N,10.965058
N,11.782406
B,12.168704
P,12.228261
L,12.630199
E,13.016772
F,13.382993
I,13.438173
N,14.239613
G,14.681049
P,14.681049
O,15.925376
N,16.781587
N,17.196148
O,17.255371
N,18.492173
B,19.7733
P,19.7733
P,20.97128
P,21.78039
P,22.175317
P,22.175317
N,22.965362
B,23.262737
N,23.313883
E,23.365028
F,24.145619
G,24.554301
O,24.622335
O,25.822091
N,26.612163
N,27.032064
B,27.032064
P,27.44265
L,27.829223
F,28.22513
I,28.22513
N,29.0311
H,29.479598
G,29.479598
J,30.671944
N,31.917026
K,31.917026
N,32.915193
H,33.110277
G,33.110277
O,33.110277
L,34.104578
I,34.31017
J,34.31017
O,34.31017
O,35.504206
N,36.702278
K,36.702278
N,37.679619
H,37.880301
G,37.880301
O,37.880301
L,38.851149
I,39.102742
N,39.102742
L,39.102742
N,40.286638
B,41.413586
N,41.474526
K,41.535467
L,41.535467
F,42.732445
B,43.864394
N,43.926051
K,43.987709
L,43.987709
N,45.21282
G,46.398335
N,46.455003
L,46.455003
F,47.66249
B,48.456515
G,48.805981
P,48.859203
L,48.859203
F,50.056314
G,50.056314
O,50.056314
N,50.864614
H,51.267325
H,51.267325
G,51.267325
P,51.684045
L,52.076048
I,52.432523
P,52.486014
L,52.486014
F,53.28694
H,53.696469
H,53.696469
G,53.696469
P,54.130436
L,54.529877
I,54.986515
K,54.986515
O,54.986515
N,55.414445
N,55.885588
G,56.393761
N,58.992289
H,59.582608
H,60.172927
H,60.768661
H,61.394212
H,62.056211
G,64.078444
N,64.354821
L,64.627616
G,64.896911
L,65.162794
E,65.425358
E,65.682522
F,65.937122
C,66.437255
C,66.56045
F,66.68293
F,66.804695
I,66.925761
N,67.046129
I,67.165814
N,67.284816
F,67.403152
F,67.520827
I,67.637843
N,67.754213
I,67.870043
N,67.985873
F,68.101703
F,68.217428
C,68.332626
C,68.447825
H,68.562919
H,68.677493
H,68.792067
H,68.906536
C,69.020483
C,69.134431
H,69.248276
H,69.361612
H,69.474947
H,69.588181
C,69.701006
C,69.814444
H,69.928495
H,70.043173
H,70.158477
H,70.274415
C,70.391
C,70.508234
H,70.62613
H,70.744687
C,70.863915
C,70.983828
C,71.104427
C,71.225726
C,71.348104
C,71.471341
C,71.594047
C,71.715772
C,71.836657
C,71.956894
C,72.07631
C,72.194917
C,72.312731
C,72.429867
C,72.546156
C,72.661675
C,72.776441
C,72.89163
C,73.007649
C,73.124444
C,73.24213
