motifs,time
P,1.541286
P,1.541286
N,1.779042
B,1.779042
N,2.016797
B,2.016797
P,3.446937
P,3.446937
N,3.686496
B,3.686496
P,3.924252
P,3.924252
K,4.399762
N,4.399762
P,4.633991
P,4.633991
P,4.872654
P,4.872654
L,5.348166
G,5.348166
P,5.585921
P,5.585921
N,5.823676
B,5.823676
K,6.299188
N,6.299188
P,6.655821
P,6.655821
N,6.774698
B,6.774698
O,7.715309
L,7.715309
O,8.177926
L,8.177926
N,8.410412
B,8.410412
N,8.642898
B,8.642898
O,9.103764
N,9.103764
P,9.33204
P,9.33204
K,9.560316
L,9.560316
O,10.020226
N,10.020226
N,10.370258
B,10.370258
P,10.486934
P,10.486934
O,11.413554
L,11.413554
O,11.873464
L,11.873464
N,12.108556
B,12.108556
P,12.343648
P,12.343648
K,13.275404
L,13.275404
O,13.742987
L,13.742987
N,14.09433
B,14.09433
P,14.211444
P,14.211444
N,15.160056
B,15.160056
O,15.623497
L,15.623497
N,15.858588
B,15.858588
P,16.09368
P,16.09368
K,17.002822
N,17.002822
K,17.464396
L,17.464396
P,17.810577
P,17.810577
N,17.92597
B,17.92597
L,18.387544
G,18.387544
P,18.645764
P,18.645764
P,18.903984
P,18.903984
P,20.412652
P,20.412652
P,20.650408
P,20.650408
N,20.888164
B,20.888164
N,22.318304
B,22.318304
P,22.557862
P,22.557862
P,22.795618
P,22.795618
O,23.26059
N,23.26059
N,23.495682
B,23.495682
N,23.73166
B,23.73166
K,24.20277
N,24.20277
P,24.440526
P,24.440526
N,24.678281
B,24.678281
O,25.153792
N,25.153792
P,25.510425
P,25.510425
N,25.629303
B,25.629303
O,26.569914
L,26.569914
O,27.03253
L,27.03253
N,27.265016
B,27.265016
N,27.497502
B,27.497502
O,27.958368
N,27.958368
N,28.186644
B,28.186644
P,28.41492
J,28.41492
O,28.874831
N,28.874831
N,29.224862
B,29.224862
P,29.341539
P,29.341539
O,30.268158
L,30.268158
O,30.728069
N,30.728069
N,30.962298
B,30.962298
N,31.197389
B,31.197389
K,32.127408
L,32.127408
O,32.594991
L,32.594991
