motifs,time
F,1.705223
H,2.555804
H,2.9688
H,3.403834
I,3.403834
P,4.254416
P,5.949283
L,5.949283
O,5.949283
N,6.809866
L,6.809866
I,6.809866
N,8.522653
B,8.522653
N,9.392949
H,9.392949
H,11.153373
C,11.153373
F,12.003954
H,12.854535
H,13.270509
H,13.708913
I,13.708913
P,14.559494
N,16.243615
G,17.094326
L,17.519617
F,17.964853
G,18.809168
P,19.669988
L,20.095279
F,20.547563
H,23.14021
C,23.574992
E,23.792383
I,24.018525
P,24.932143
N,24.932143
D,25.412143
I,25.949399
N,26.162062
L,26.370056
E,26.573356
E,26.797706
F,26.797706
I,27.010351
L,27.222996
C,28.094275
G,28.542974
N,28.542974
P,28.974628
N,29.419864
C,29.854647
I,30.306931
N,30.306931
D,30.759215
I,31.225357
N,31.434881
L,31.639891
E,31.840329
E,32.064679
F,32.064679
I,32.278934
L,32.493189
C,33.370763
G,33.819462
N,33.819462
P,34.257418
N,34.702654
C,35.137437
I,35.589721
N,35.589721
D,36.042005
I,36.494289
P,36.494289
P,36.905248
N,37.336902
C,37.750695
I,38.185478
N,38.185478
D,38.62026
I,39.055043
P,39.055043
P,39.457727
N,39.889382
C,40.289382
D,40.714914
E,40.714914
F,41.140446
G,41.140446
P,41.565978
G,41.565978
P,41.958135
H,42.369094
C,42.769094
E,43.191629
F,43.191629
G,43.614164
P,43.614164
N,44.036699
I,44.036699
O,44.442104
N,44.864639
L,44.864639
E,45.26199
I,45.687522
N,45.687522
E,46.084873
I,46.504454
P,46.504454
E,46.908793
F,47.325459
H,47.72281
G,47.72281
P,48.145345
L,48.145345
E,48.564926
F,49.010162
G,49.407513
P,49.407513
L,49.827093
C,50.227093
G,50.227093
P,50.678221
F,51.146971
H,52.530762
D,52.530762
F,53.381343
H,54.231924
H,54.644919
H,55.079954
I,55.079954
P,55.930535
N,57.651409
G,57.651409
N,57.651409
P,58.511991
C,58.511991
G,58.511991
O,60.22165
P,60.22165
N,61.088992
E,61.088992
I,62.881649
N,62.881649
F,63.73223
H,64.582811
H,64.998785
H,65.437189
I,65.437189
P,66.28777
N,67.977046
G,68.827758
L,69.253048
F,69.698284
G,70.549394
P,71.410214
L,71.835505
E,72.361647
F,72.361647
G,72.361647
K,75.499309
P,75.667659
K,78.011711
N,78.011711
G,78.011711
K,81.110466
P,81.281444
K,82.361518
N,82.508581
H,82.652987
G,82.794834
L,82.934452
H,83.07215
H,83.207515
I,83.680488
N,83.680488
G,83.680488
K,86.806108
P,86.966612
K,89.352596
N,89.352596
G,89.352596
O,93.315989
N,93.315989
G,93.315989
N,95.476352
G,95.645843
P,96.450336
N,96.606367
F,97.36951
C,97.524404
F,98.274509
I,98.428426
L,99.97703
F,99.97703
H,101.161366
I,101.330858
P,102.087666
N,102.243697
F,102.976606
C,103.1315
E,103.89216
G,104.046077
P,104.780356
N,104.934273
F,105.661655
C,105.815573
I,106.553502
P,106.707419
L,108.196733
C,108.196733
G,108.196733
N,109.289301
G,109.443218
P,110.711995
P,110.782115
K,110.852235
O,112.153456
N,112.307374
L,113.856405
C,113.856405
G,113.856405
N,114.940314
G,115.094231
P,117.907539
P,118.066344
L,120.980374
C,120.980374
G,120.980374
K,124.139036
P,124.317886
K,126.632896
N,126.632896
G,126.632896
K,129.731651
P,129.900867
K,130.949738
N,131.094934
H,131.237541
G,131.377405
L,131.51463
H,131.649318
H,131.784683
I,132.257656
N,132.257656
G,132.257656
K,135.444525
P,135.621292
K,138.966738
N,138.966738
G,138.966738
O,141.946523
N,141.946523
J,141.946523
L,144.106886
I,144.276378
P,145.080871
P,145.236901
P,146.000044
P,146.154939
P,146.890986
P,147.030846
L,148.569602
F,148.569602
G,148.569602
N,149.672667
B,149.829875
P,150.566406
P,150.716782
P,151.450167
P,151.601682
P,152.325872
P,152.47293
L,153.953079
F,153.953079
G,153.953079
