motifs,time
K,0.428571
N,0.851106
B,0.851106
L,1.284319
O,1.71289
N,1.71289
N,2.132177
B,2.132177
O,2.557407
P,2.990307
N,2.990307
N,3.402678
B,3.402678
O,3.823435
N,4.250178
K,4.250178
P,4.653947
P,4.653947
O,5.084055
N,5.522011
K,5.522011
P,5.943064
P,5.943064
O,6.373172
P,6.801743
N,6.801743
N,7.215251
B,7.215251
O,7.648464
N,8.066436
K,8.066436
N,8.478808
B,8.478808
L,8.905854
O,9.315316
N,9.315316
N,9.717273
B,9.717273
O,10.147381
N,10.585337
K,10.585337
P,11.003164
P,11.003164
O,11.433272
N,11.861843
K,11.861843
N,12.273931
B,12.273931
O,12.699908
N,12.699908
F,13.130016
B,13.130016
H,13.554044
I,13.554044
L,13.975097
I,13.975097
N,13.975097
H,15.253086
D,15.253086
E,15.681657
F,15.681657
F,16.105685
B,16.105685
O,16.526738
P,16.526738
N,16.526738
G,17.806391
P,17.806391
N,19.049281
B,19.049281
G,19.055254
N,20.292171
G,20.292171
N,20.733347
B,20.733347
F,20.963232
E,20.963232
F,21.200386
B,21.200386
N,21.776755
E,21.776755
F,22.580432
H,22.580432
G,24.35558
P,24.784151
K,24.784151
P,25.206686
P,25.206686
O,25.639899
P,26.06847
N,26.06847
P,26.483951
P,26.483951
L,26.909181
O,27.342081
N,27.342081
P,27.754452
P,27.754452
L,28.175209
O,28.601952
N,28.601952
P,29.004366
P,29.004366
L,29.423653
P,29.861609
K,29.861609
N,30.282662
B,30.282662
L,30.71277
P,31.141341
K,31.141341
P,31.555978
P,31.555978
O,31.989191
P,32.404294
N,32.404294
P,32.816665
P,32.816665
L,33.243711
O,33.65455
N,33.65455
P,34.062713
P,34.062713
L,34.492821
O,34.930777
N,34.930777
N,35.348604
B,35.348604
O,35.778712
N,36.203376
K,36.203376
P,36.614054
P,36.614054
L,37.047267
C,37.047267
F,37.477375
B,37.477375
C,37.901403
I,37.901403
P,38.322456
D,38.322456
I,38.322456
N,39.600445
E,39.600445
C,40.029016
D,40.029016
C,40.453044
I,40.453044
P,40.874097
D,40.874097
I,40.874097
N,42.15375
P,42.15375
N,43.39664
E,43.39664
I,43.402613
N,44.63953
P,44.63953
N,45.080706
E,45.080706
F,45.310591
B,45.310591
C,45.547745
I,45.547745
P,46.113249
N,46.113249
D,46.928466
F,46.928466
I,48.716842
L,49.551748
F,49.766802
D,49.928093
F,49.981856
H,50.200834
D,50.419812
B,51.270973
E,51.697716
E,51.901798
F,52.105879
H,52.320933
D,52.482224
C,52.535987
H,52.754965
D,52.973943
B,53.825104
C,54.66001
D,54.875064
F,55.093088
B,55.311111
F,55.529135
A,56.398082
B,56.618104
F,56.83853
B,57.056951
H,57.27577
D,57.504603
F,57.77463
B,58.034145
F,58.293661
B,59.423815
E,60.296646
F,60.51388
D,60.676805
F,60.731114
H,60.950092
D,61.16907
B,62.020231
E,62.446974
E,62.651055
F,62.855137
H,63.070191
D,63.231481
C,63.285245
H,63.504223
D,63.723201
B,64.574362
C,65.409268
D,65.624322
F,65.839376
B,66.058194
F,66.277013
A,67.170577
B,67.395128
F,67.619679
A,68.542473
B,68.790202
F,69.059285
B,70.303845
N,70.743084
N,70.743084
N,71.17135
B,71.17135
O,71.608987
P,72.034391
N,72.034391
N,72.452218
B,72.452218
O,72.877448
N,73.310348
K,73.310348
N,73.722719
B,73.722719
L,74.143476
O,74.570219
N,74.570219
N,74.978382
B,74.978382
O,75.40849
P,75.846446
N,75.846446
N,76.267499
B,76.267499
O,76.697607
P,77.126178
N,77.126178
N,77.548713
B,77.548713
O,77.981926
N,78.398097
K,78.398097
N,78.810468
B,78.810468
L,79.237514
P,79.648353
K,79.648353
P,80.056516
P,80.056516
O,80.486624
P,80.92458
N,80.92458
P,81.342407
P,81.342407
L,81.772515
O,82.201086
N,82.201086
N,82.620373
B,82.620373
N,83.053586
B,83.053586
C,83.483694
D,83.483694
H,83.907722
I,83.907722
L,84.328775
I,84.328775
N,84.328775
H,85.606764
H,85.606764
D,86.035335
C,86.035335
F,86.459363
B,86.459363
P,86.880416
D,86.880416
I,86.880416
N,88.160069
P,88.160069
P,89.402959
P,89.402959
G,89.408932
N,90.645849
G,90.645849
P,91.096638
C,91.096638
F,91.334545
C,91.334545
F,91.584337
B,91.584337
N,92.225363
E,92.225363
F,93.168759
D,93.168759
I,95.148957
N,95.148957
P,97.722233
P,97.722233
P,100.369119
P,100.369119
P,103.234466
P,103.234466
O,106.774192
