motifs,time
L,1.786263
G,1.823832
P,2.384964
N,2.422277
E,2.719307
C,3.015397
H,3.309114
G,5.210637
N,5.247438
E,5.284384
E,5.32133
E,5.358275
I,5.918576
N,5.956265
E,6.263235
F,6.577115
H,6.89709
H,7.100235
D,7.141219
E,7.182262
E,7.223471
G,7.897955
N,7.897955
H,8.049502
H,8.049502
D,8.201786
E,8.201786
I,8.354537
L,8.354537
D,8.507722
F,8.507722
G,8.661569
N,8.661569
F,8.815415
D,8.815415
I,8.969261
L,8.969261
D,9.123107
F,9.123107
H,9.283442
H,9.283442
D,9.452348
F,9.452348
G,9.825553
O,10.020359
N,10.020359
O,10.020359
N,10.020359
P,10.186104
P,10.186104
N,10.186104
I,10.186104
P,10.35185
L,10.35185
O,10.35185
N,10.35185
F,10.517596
B,10.517596
O,10.517596
N,10.517596
P,10.698319
O,10.698319
N,10.698319
L,10.698319
D,10.864986
B,10.864986
O,10.864986
N,10.864986
K,11.5507
L,11.5507
I,11.702247
L,11.702247
D,11.854531
F,11.854531
G,12.007282
N,12.007282
E,12.160467
F,12.160467
G,12.314313
N,12.314313
E,12.46816
F,12.46816
H,12.622006
H,12.622006
D,12.775852
E,12.775852
I,12.928975
N,12.928975
E,13.08471
F,13.08471
G,13.71936
O,13.914166
N,13.914166
L,13.914166
C,14.079911
C,14.079911
I,14.079911
N,14.245657
B,14.245657
N,14.245657
F,14.411403
B,14.411403
I,14.411403
N,14.592126
L,14.592126
I,14.592126
N,14.758793
L,14.758793
I,14.758793
N,15.296455
B,15.296455
L,15.296455
C,15.468178
C,15.468178
I,15.468178
N,15.639901
B,15.639901
N,15.639901
F,15.811624
B,15.811624
O,15.811624
N,15.998307
B,15.998307
N,15.998307
L,16.17003
C,16.17003
G,16.17003
N,16.709922
B,16.709922
N,16.709922
E,16.881645
C,16.881645
H,16.881645
I,17.438931
N,17.438931
C,17.617822
C,17.617822
I,18.189739
N,18.189739
N,18.380379
E,18.568231
I,18.568231
N,18.754944
E,18.940646
I,18.940646
N,19.12549
C,19.309344
I,19.309344
O,22.43044
N,22.43044
F,22.815172
H,23.218398
D,23.218398
I,23.599592
N,24.011064
I,24.011064
O,24.011064
N,24.404816
B,24.404816
G,24.404816
N,24.789247
G,24.789247
L,24.789247
F,25.192278
H,25.192278
D,25.605073
E,25.605073
F,25.990479
H,26.393705
D,26.393705
I,26.774899
P,27.18637
N,27.18637
G,27.18637
N,27.580123
B,27.580123
N,27.580123
G,27.964554
P,27.964554
L,27.964554
I,28.367585
N,28.367585
G,28.775916
L,28.775916
F,29.161322
H,29.564548
F,29.564548
I,29.945743
N,30.357214
I,30.357214
O,30.357214
P,30.750966
P,30.750966
N,30.750966
D,31.135397
B,31.135397
P,31.135397
P,31.538428
N,31.538428
E,31.921717
E,31.921717
F,32.307123
H,32.710349
F,32.710349
I,33.091543
N,33.503015
E,33.503015
I,33.503015
N,33.896767
B,33.896767
N,33.896767
G,34.281198
P,34.281198
L,34.281198
F,34.684229
H,34.684229
G,35.113251
P,35.113251
L,35.502862
I,35.502862
N,35.892472
G,35.892472
P,36.298316
P,36.298316
P,36.697667
P,36.697667
P,37.097996
P,37.097996
N,37.50333
G,37.50333
N,37.702401
L,37.90931
I,37.90931
N,38.107068
G,38.311063
P,38.311063
N,38.508822
G,38.714085
P,38.714085
N,38.913156
F,39.112227
I,39.112227
P,39.519766
I,39.519766
O,41.407622
P,41.55215
N,41.600325
G,41.793028
P,41.944238
N,41.994641
G,42.196254
P,42.339202
N,42.386852
G,42.577449
P,42.732237
N,42.783833
G,42.98892
P,43.137893
N,43.187185
G,43.382672
P,43.527548
N,43.575459
G,43.767103
P,43.910837
N,43.958748
G,44.170134
P,44.317193
N,44.366213
G,44.574627
P,44.719155
N,44.76733
G,44.960033
P,45.111243
N,45.161646
G,45.363259
P,45.506207
N,45.553857
G,45.744454
P,45.899242
N,45.950838
G,46.155925
P,46.304898
N,46.35419
G,46.549677
P,46.694553
N,46.742464
G,46.934109
P,47.077842
N,47.125753
G,47.33714
P,47.48748
N,47.537594
G,47.745471
O,47.885484
N,47.932155
G,48.118838
P,48.265227
N,48.314023
G,48.509209
P,48.646655
N,48.692471
G,48.875733
P,49.028069
N,49.078847
G,49.279005
P,49.422666
N,49.470184
G,49.658256
P,49.797472
N,49.843532
G,50.026794
P,50.16424
N,50.210056
G,50.411804
P,50.550951
N,50.597333
G,50.782862
P,50.924639
N,50.971898
G,51.160934
P,51.308281
N,51.357397
G,51.553861
P,51.693008
N,51.73939
G,51.924919
P,52.07623
N,52.126667
G,52.323537
P,52.46678
N,52.514148
G,52.702074
P,52.841942
N,52.888613
G,53.075296
P,53.215309
N,53.261979
G,53.473366
L,53.8818
N,53.8818
L,54.078264
K,54.078264
N,54.078264
K,54.176496
P,54.225612
K,54.274728
O,54.677935
N,54.677935
L,54.874399
L,54.874399
G,54.874399
O,54.972631
N,55.021747
L,55.070863
O,55.490601
N,55.688359
J,55.886118
J,56.083877
L,56.281636
I,56.281636
N,56.483466
F,56.663451
I,56.740485
N,57.197245
G,57.197245
P,57.65947
O,58.102733
N,58.213548
C,58.324364
C,58.43518
G,58.545995
N,58.976535
J,58.976535
P,59.415395
P,59.836861
L,60.047595
G,60.258328
O,60.518383
N,60.518383
I,60.611923
N,60.705462
H,60.705462
I,60.799002
N,60.892541
H,60.892541
I,60.986081
N,61.07962
H,61.07962
I,61.179381
N,61.271203
H,61.271203
I,61.358738
N,61.446273
H,61.446273
I,61.542205
P,61.638138
N,61.638138
E,61.73407
I,61.798025
N,61.814014
G,61.830003
K,62.12025
L,62.12025
I,62.27654
N,62.27654
F,62.434462
D,62.434462
I,62.593431
N,62.593431
E,62.75358
F,62.75358
H,62.914899
H,62.914899
D,63.077309
E,63.077309
I,63.241065
N,63.50112
N,63.50112
I,63.59466
P,63.688199
N,63.688199
E,63.781739
C,63.875278
H,63.875278
I,63.968818
N,64.062357
H,64.062357
I,64.162118
N,64.25394
H,64.25394
I,64.341475
N,64.42901
H,64.42901
I,64.524942
N,64.620875
H,64.620875
I,64.716807
P,64.780762
N,64.796751
G,64.81274
K,65.100696
L,65.100696
I,65.253588
L,65.253588
D,65.407361
E,65.407361
I,65.562026
N,65.562026
E,65.717594
F,65.717594
G,65.874075
N,65.874075
F,66.031479
D,66.031479
I,66.163412
N,66.176615
L,66.189831
G,66.480079
N,66.480079
G,66.631319
N,66.631319
E,66.782866
F,66.782866
G,66.93515
N,66.93515
E,67.087901
F,67.087901
H,67.241086
H,67.241086
D,67.394933
E,67.394933
I,67.54887
N,67.586646
K,67.874468
L,67.874468
I,68.019883
L,68.019883
D,68.167626
C,68.167626
G,68.275228
N,68.308045
L,68.340862
K,68.613001
N,68.613001
G,68.758643
N,68.758643
F,68.905175
D,68.905175
I,69.068417
N,69.068417
I,69.216944
N,69.216944
E,69.366396
F,69.366396
H,69.525358
C,69.525358
I,69.677364
N,69.677364
E,69.829951
F,69.829951
H,69.983711
I,69.983711
N,69.983711
H,70.138563
D,70.138563
E,70.138563
I,70.330276
L,70.330276
O,70.52015
L,70.52015
N,70.686817
G,70.686817
P,70.853483
I,71.037488
L,71.037488
O,71.204155
N,71.204155
P,71.370821
N,71.370821
P,71.454155
N,71.537488
G,71.736206
L,71.736206
O,71.910625
L,71.910625
N,72.077291
P,72.077291
N,72.243958
G,72.427963
L,72.427963
O,72.594629
N,72.594629
P,72.761296
N,72.761296
D,72.84463
F,72.927963
G,73.126681
N,73.126681
L,73.316554
G,73.316554
N,73.480489
G,73.480489
P,73.644423
I,73.827062
L,73.827062
O,73.991897
L,73.991897
N,74.156732
G,74.156732
P,74.23915
N,74.321568
G,74.51937
L,74.51937
O,74.693788
N,74.693788
P,74.855951
N,74.855951
P,75.018113
I,75.192944
L,75.192944
O,75.354234
L,75.354234
N,75.515524
G,75.515524
P,75.59617
N,75.676815
G,75.890557
L,75.890557
P,75.972974
N,76.055392
B,76.137809
E,76.220227
E,76.302645
C,76.385062
C,76.46748
E,76.549898
I,76.549898
P,76.634309
N,76.718721
D,76.803133
E,76.887545
E,76.982099
C,77.076653
C,77.158781
E,77.24091
I,77.24091
P,77.323328
N,77.405745
D,77.488163
E,77.570581
E,77.652998
C,77.735416
C,77.817833
E,77.900251
I,77.900251
P,77.983724
N,78.067196
D,78.150669
E,78.234141
E,78.328695
C,78.423249
C,78.505377
E,78.587506
I,78.587506
P,78.669924
N,78.752341
D,78.834759
E,78.917177
E,78.999594
C,79.082012
C,79.164429
E,79.246847
I,79.246847
P,79.33032
N,79.413792
D,79.497265
E,79.580737
C,79.675291
C,79.769845
F,79.851973
D,79.934102
I,79.934102
P,80.016231
N,80.09836
H,80.180488
H,80.262617
H,80.344746
H,80.426875
H,80.509003
I,80.591132
O,80.591132
P,80.673247
N,80.755703
H,80.838836
H,80.922675
H,80.922675
D,81.007214
F,81.092362
H,81.178355
G,81.264977
P,81.264977
L,81.614424
L,81.701786
F,81.789147
D,81.876509
F,81.96387
D,82.051232
I,82.138909
N,82.226973
F,82.315425
D,82.40434
I,82.493715
N,82.583491
F,82.673673
D,82.768191
C,82.862709
G,82.972438
P,83.082167
P,83.17976
P,83.277353
P,83.374946
P,83.472538
P,83.570131
P,83.667724
C,83.765317
I,83.862909
P,83.960502
O,84.058095
P,84.155688
P,84.25328
L,84.25328
O,84.448466
N,84.643651
L,84.731013
F,84.818375
D,84.905736
F,84.993098
D,85.080459
I,85.167821
N,85.255183
F,85.342604
D,85.430858
I,85.5201
N,85.61021
F,85.701415
D,85.797139
C,85.892864
G,86.002593
P,86.112323
P,86.209915
P,86.307508
P,86.405101
P,86.502694
P,86.600286
P,86.697879
C,86.795472
I,86.893065
P,86.990657
O,87.08825
P,87.185769
P,87.282731
P,87.37962
P,87.475959
P,87.572227
P,87.667951
P,87.763453
P,87.85857
P,87.953468
P,88.047986
P,88.142139
P,88.236648
C,88.331988
I,88.428317
P,88.525511
O,88.623573
P,88.722693
P,88.822717
N,89.024466
G,89.024466
N,89.213502
G,89.213502
L,89.402538
I,89.402538
P,89.591574
P,89.591574
N,89.78061
L,89.982358
E,90.076284
E,90.17021
G,90.545915
L,90.734951
E,90.923987
E,91.113023
F,91.302059
D,91.503807
E,91.597734
E,91.69166
I,92.08126
L,92.08126
P,92.270296
P,92.270296
N,92.459332
G,92.459332
P,92.648368
P,92.648368
N,92.837404
D,93.039153
E,93.133079
E,93.227005
G,93.613928
L,93.802964
E,93.992
E,94.181036
F,94.370072
D,94.571821
E,94.665747
E,94.759673
F,95.142711
B,95.321602
E,95.500493
E,95.679384
F,95.858275
B,96.054739
E,96.144721
E,96.234703
F,96.414667
B,96.414667
P,96.502028
P,96.502028
P,96.58939
P,96.58939
N,96.676752
G,96.676752
O,96.764113
P,96.764113
N,96.851475
P,96.851475
P,96.938836
P,96.938836
P,97.026198
P,97.026198
O,97.11356
P,97.11356
N,97.199915
G,97.199915
L,97.286271
I,97.286271
N,97.372627
G,97.372627
P,97.458983
O,97.458983
P,97.545338
P,97.545338
P,97.631694
P,97.631694
P,97.71805
P,97.71805
P,97.804406
O,97.804406
P,97.890267
P,97.890267
L,97.976129
I,97.976129
N,98.06199
G,98.06199
L,98.147852
I,98.147852
P,98.233713
P,98.233713
P,98.319575
P,98.319575
N,98.405436
G,98.405436
O,98.491298
O,98.491298
N,98.577159
G,98.577159
P,98.663021
P,98.663021
N,98.748882
G,98.748882
L,98.834744
I,98.834744
N,98.920605
G,98.920605
L,99.006467
I,99.006467
N,99.092328
G,99.092328
L,99.17819
E,99.17819
E,99.17819
I,99.264051
N,99.264051
F,99.349913
D,99.349913
E,99.349913
I,99.435774
N,99.435774
F,99.521636
H,99.521636
I,99.521636
P,99.607497
H,99.607497
D,99.693359
E,99.693359
E,99.693359
F,99.77922
H,99.77922
D,99.865082
F,99.865082
I,99.865082
P,99.950943
N,99.950943
E,100.036805
F,100.036805
I,100.036805
P,100.122666
H,100.122666
D,100.208528
F,100.208528
I,100.208528
P,100.294389
H,100.294389
D,100.380251
E,100.380251
E,100.380251
F,100.466112
H,100.466112
H,100.551917
D,100.551917
E,100.551917
F,100.637289
H,100.637289
D,100.722841
F,100.722841
I,100.722841
P,100.808703
H,100.808703
H,100.894869
D,100.894869
E,100.894869
I,100.981225
N,100.981225
E,101.068014
F,101.068014
I,101.068014
P,101.154929
N,101.154929
F,101.242291
H,101.242291
I,101.242291
P,101.32984
N,101.32984
E,101.417713
F,101.417713
I,101.417713
P,101.505906
N,101.505906
F,101.594297
D,101.594297
E,101.594297
I,101.683143
N,101.683143
F,101.77212
D,101.77212
E,101.77212
F,101.861565
H,101.861565
D,101.951208
F,101.951208
I,101.951208
P,102.04119
H,102.04119
I,102.131172
P,102.131172
N,102.131172
F,102.221154
D,102.221154
E,102.311136
I,102.311136
N,102.311136
F,102.401118
H,102.401118
D,102.4911
E,102.4911
E,102.4911
I,102.581082
N,102.581082
E,102.671064
I,102.671064
N,102.671064
F,102.761046
H,102.761046
D,102.851028
E,102.851028
E,102.851028
F,102.94101
H,102.94101
I,103.030992
N,103.030992
H,103.030992
D,103.120974
F,103.120974
D,103.210956
E,103.210956
I,103.210956
N,103.300938
F,103.300938
D,103.39092
F,103.39092
I,103.39092
N,103.480902
H,103.570884
C,103.660866
C,103.751065
C,103.84159
C,103.932115
C,104.02264
C,104.11366
C,104.204734
C,104.295809
C,104.387106
C,104.478737
C,104.570368
C,104.661999
C,104.754137
I,105.22811
L,105.22811
I,105.408074
N,105.588038
B,105.588038
P,105.768002
L,105.947966
I,105.947966
P,106.12793
N,106.307894
J,106.307894
P,106.688015
O,106.688015
N,106.688015
C,107.050115
I,107.050115
N,107.050115
H,107.42635
I,107.42635
N,107.783072
B,107.783072
O,108.140854
N,108.140854
I,108.320818
N,108.500782
B,108.500782
P,108.680746
L,108.86071
I,108.86071
P,109.040674
P,109.220638
N,109.220638
N,109.599673
B,109.599673
N,109.599673
E,109.959601
I,109.959601
O,109.959601
N,110.33475
B,110.33475
N,110.691472
G,110.691472
K,111.068121
N,111.068121
I,111.250271
N,111.43242
B,111.43242
P,111.612384
L,111.792348
I,111.792348
P,111.972312
N,112.152276
J,112.152276
N,112.530238
B,112.530238
O,112.530238
P,112.88802
P,112.88802
N,112.88802
N,113.263169
I,113.263169
P,113.619891
O,113.977673
N,113.977673
I,114.157637
N,114.337601
B,114.337601
P,114.517565
L,114.697529
I,114.697529
P,114.877493
P,115.057457
N,115.057457
O,115.435419
N,115.435419
G,115.435419
O,115.793201
N,115.793201
L,115.793201
I,116.167277
P,116.167277
P,116.523999
K,116.881781
P,116.881781
L,117.248305
I,117.248305
P,117.614829
P,117.614829
N,117.997095
G,117.997095
P,118.382531
P,118.382531
P,118.769943
P,118.769943
N,119.162193
G,119.162193
N,119.353641
L,119.554261
I,119.554261
N,119.749066
G,119.949209
P,119.949209
N,120.144014
G,120.347799
P,120.347799
N,120.542605
F,120.73741
I,120.73741
L,121.135252
I,121.135252
P,121.533394
L,121.533394
I,121.721246
P,121.909098
N,121.909098
G,122.09236
P,122.275622
L,122.275622
O,122.450345
L,122.581388
I,122.625069
N,122.774372
N,122.82414
I,123.003031
P,123.137199
N,123.181922
G,123.360813
P,123.495786
L,123.540777
I,123.735962
P,123.869335
N,123.913793
G,124.092684
P,124.226852
L,124.271575
E,124.450466
E,124.450466
I,124.633728
P,124.81699
L,124.81699
I,124.995881
N,125.174772
L,125.174772
O,125.349495
L,125.493642
I,125.524218
N,125.673521
N,125.723289
I,125.90218
P,126.036348
N,126.081071
G,126.259962
P,126.394935
L,126.439926
I,126.635112
P,126.768484
N,126.812942
G,126.991833
P,127.126001
L,127.170724
G,127.349615
N,127.349615
G,127.536298
P,127.722982
L,127.722982
I,127.904032
P,128.085082
N,128.085082
K,128.266132
O,128.447182
P,128.447182
N,128.593481
L,128.643249
I,128.824299
P,128.95902
N,129.003215
G,129.179998
P,129.314441
L,129.359432
I,129.55208
P,129.688346
N,129.732803
G,129.911517
P,130.045686
L,130.090408
E,130.269299
E,130.269299
I,130.457152
P,130.645004
N,130.645004
G,130.827153
O,131.009302
N,131.009302
K,131.186085
O,131.362867
P,131.362867
N,131.508456
L,131.558224
I,131.740478
P,131.874646
N,131.919369
G,132.09826
P,132.233054
L,132.278045
I,132.470694
P,132.606959
N,132.651417
G,132.830131
L,133.222259
K,133.222259
P,133.319662
N,133.417065
C,133.514467
G,133.61187
P,133.61187
P,133.709272
N,133.806675
C,133.904078
G,134.00148
P,134.00148
P,134.098883
N,134.196286
C,134.293688
C,134.407325
D,134.506204
C,134.605083
G,134.811106
L,134.811106
P,134.908508
N,135.005911
C,135.103313
G,135.200716
P,135.200716
P,135.298119
N,135.395521
C,135.492924
G,135.590327
P,135.590327
P,135.687729
N,135.785132
C,135.882534
C,135.996171
D,136.09505
C,136.19393
G,136.399952
L,136.399952
P,136.49447
N,136.588988
C,136.683506
G,136.778024
P,136.778024
P,136.872542
N,136.96706
C,137.061578
G,137.156096
P,137.156096
P,137.250614
N,137.345132
C,137.43965
C,137.553286
G,137.951315
L,137.951315
P,138.045833
N,138.140351
C,138.234869
G,138.329387
P,138.329387
P,138.423905
N,138.518423
C,138.612941
G,138.707459
P,138.707459
P,138.801977
N,138.896495
C,138.991013
C,139.104649
G,139.502678
N,139.502678
L,139.69053
O,139.69053
N,139.878382
I,139.878382
N,140.066234
K,140.066234
O,140.254087
N,140.254087
L,140.441939
I,140.441939
N,140.649501
O,140.649501
O,140.843425
N,140.843425
L,141.042467
I,141.042467
N,141.241959
O,141.241959
N,141.439147
O,141.439147
N,141.634092
O,141.634092
N,141.82732
O,141.82732
N,142.019005
O,142.019005
L,142.209171
I,142.209171
O,142.399044
N,142.399044
O,142.588792
P,142.78302
N,142.982411
O,143.186348
N,143.395
O,143.616342
N,143.871658
F,144.293124
G,144.293124
P,144.72518
O,145.146646
N,145.252013
C,145.35738
C,145.462746
G,145.568113
L,145.989579
P,145.989579
P,146.421635
O,146.843101
N,146.948468
C,147.053834
C,147.159201
G,147.264568
N,147.686034
J,147.686034
O,147.691303
N,148.11809
D,148.123358
I,148.539556
L,148.644923
C,148.750289
C,148.855656
I,148.971041
O,148.971041
O,148.971041
N,149.20181
H,149.20181
I,149.20181
P,149.396995
N,149.396995
E,149.396995
F,149.589674
B,149.589674
N,149.589674
F,149.782352
B,149.782352
I,149.782352
P,149.97503
N,149.97503
H,149.97503
I,150.192895
P,150.192895
N,150.192895
I,150.583266
O,150.814569
N,150.814569
H,150.814569
I,151.012328
N,151.012328
H,151.012328
F,151.210087
B,151.210087
N,151.210087
