motifs,time
H,1.429552
H,1.718514
H,2.296438
G,2.296438
N,2.575404
G,2.575404
N,3.137842
G,3.137842
P,3.425612
N,3.425612
I,4.001152
N,4.287357
H,4.859767
H,5.148729
H,5.726653
G,5.726653
O,6.006269
P,6.006269
P,6.570027
P,6.570027
P,6.857797
N,6.857797
H,7.433337
H,7.433337
C,7.714104
F,7.714104
H,8.282367
I,8.282367
L,8.569944
I,8.569944
P,9.13732
P,9.13732
O,9.420834
P,9.420834
P,9.987862
P,9.987862
P,10.270694
N,10.270694
D,10.836358
F,10.836358
C,11.123935
F,11.123935
D,11.699089
I,11.699089
O,11.988051
P,11.988051
P,12.552757
P,12.552757
O,12.836271
P,12.836271
P,13.403299
P,13.403299
P,13.688145
N,13.688145
F,14.257837
B,14.544042
H,15.116452
H,15.402657
C,15.688862
F,15.975067
A,16.266117
B,16.848217
H,17.139267
C,17.430317
F,17.721367
B,18.009772
F,18.009772
C,18.6195
I,18.6195
P,18.946806
P,18.946806
P,19.947792
P,19.947792
P,20.520202
I,20.520202
N,20.680049
L,20.839895
I,20.839895
P,21.515249
N,21.515249
C,21.802612
F,21.802612
D,22.375022
I,22.375022
O,22.663984
P,22.663984
P,23.241908
P,23.241908
O,23.518304
P,23.518304
P,24.078117
P,24.078117
P,24.360311
N,24.360311
D,24.924699
F,24.924699
C,25.211588
F,25.211588
D,25.785366
I,25.785366
P,26.073634
P,26.073634
P,26.65017
N,26.65017
C,26.927204
F,26.927204
D,27.490916
I,27.490916
P,27.779184
P,27.779184
P,28.35572
N,28.35572
C,28.64253
F,28.64253
C,29.248703
E,29.248703
I,29.248703
P,29.591471
N,29.591471
H,29.591471
G,30.65828
J,30.65828
P,31.753676
N,31.753676
O,32.383003
N,32.674747
H,33.258235
H,33.547197
C,33.836159
F,34.125121
A,34.419744
B,35.00899
H,35.303613
C,35.598236
F,35.892859
B,36.181323
F,36.181323
C,36.791051
I,36.791051
P,37.118358
P,37.118358
P,38.119343
P,38.119343
P,38.691753
I,38.691753
N,38.852035
L,39.012317
I,39.012317
P,39.667721
N,39.667721
C,39.954737
F,39.954737
D,40.527147
I,40.527147
O,40.816109
P,40.816109
P,41.384829
P,41.384829
O,41.662504
P,41.662504
P,42.228328
P,42.228328
P,42.507138
N,42.507138
D,43.071312
F,43.071312
C,43.358201
F,43.358201
D,43.931979
I,43.931979
P,44.214998
P,44.214998
P,44.781036
N,44.781036
C,45.060002
F,45.060002
D,45.628359
I,45.628359
P,45.916627
P,45.916627
P,46.493163
N,46.493163
C,46.781501
F,46.781501
C,47.387673
E,47.387673
I,47.387673
P,47.730442
N,47.730442
H,47.730442
G,48.79725
J,48.79725
P,49.942558
N,49.942558
N,50.940048
B,50.940048
P,51.811128
D,52.671386
F,53.51
H,54.379673
I,54.379673
P,55.250753
G,56.10974
O,56.666274
N,56.944541
N,57.811466
B,57.811466
P,58.680401
D,59.539229
F,60.377843
H,61.240395
I,61.240395
P,62.09901
G,62.961065
O,63.540355
N,63.83
O,64.714385
N,64.714385
P,65.58332
I,65.58332
P,66.452255
I,66.452255
P,67.32119
I,67.32119
L,68.190125
D,68.190125
F,69.05906
G,69.922535
N,70.20672
E,70.490905
F,70.77509
D,71.631037
E,71.631037
F,72.493768
H,73.356499
C,74.21923
E,75.081961
E,75.081961
F,75.944692
G,76.807423
P,77.413016
N,77.731032
O,78.597918
N,78.597918
P,79.464804
I,79.464804
P,80.33169
I,80.33169
P,81.198576
I,81.198576
L,82.055718
D,82.055718
F,82.91286
G,83.76712
N,84.049952
E,84.332784
F,84.615616
D,85.468857
E,85.468857
F,86.331588
H,87.194319
C,88.05705
E,88.919781
E,88.919781
F,89.782512
G,90.645243
P,91.244249
N,91.555678
O,92.178536
N,92.465337
H,93.037151
H,93.326113
H,93.904037
G,93.904037
N,94.182925
G,94.182925
N,94.744803
G,94.744803
P,95.034658
N,95.034658
I,95.610718
N,95.896923
H,96.469333
H,96.758295
H,97.336219
G,97.336219
O,97.616488
P,97.616488
P,98.178351
P,98.178351
P,98.466813
N,98.466813
H,99.043737
H,99.043737
C,99.323353
F,99.323353
H,99.895927
I,99.895927
L,100.184195
I,100.184195
P,100.754267
P,100.754267
O,101.031301
P,101.031301
P,101.594469
P,101.594469
P,101.875499
N,101.875499
D,102.437559
F,102.437559
C,102.723764
F,102.723764
D,103.296174
I,103.296174
O,103.584442
P,103.584442
P,104.146502
P,104.146502
O,104.430687
P,104.430687
P,104.999057
P,104.999057
P,105.283242
N,105.283242
F,105.87805
B,106.166318
H,106.742854
H,107.031122
C,107.31939
F,107.607658
A,107.899402
B,108.48289
H,108.774634
C,109.066378
F,109.358122
B,109.646538
F,109.646538
C,110.256266
I,110.256266
P,110.583573
P,110.583573
P,111.584559
P,111.584559
P,112.156969
I,112.156969
N,112.309129
L,112.46129
I,112.46129
P,113.086175
N,113.086175
C,113.372952
F,113.372952
D,113.945362
I,113.945362
O,114.234324
P,114.234324
P,114.812248
P,114.812248
O,115.086747
P,115.086747
P,115.648597
P,115.648597
P,115.924993
N,115.924993
D,116.485531
F,116.485531
C,116.77242
F,116.77242
D,117.346198
I,117.346198
P,117.635843
P,117.635843
P,118.211693
N,118.211693
C,118.492618
F,118.492618
D,119.063828
I,119.063828
P,119.35279
P,119.35279
P,119.930714
N,119.930714
C,120.216817
F,120.216817
C,120.82299
E,120.82299
I,120.82299
P,121.165758
N,121.165758
H,121.165758
G,122.232567
J,122.232567
P,123.374769
N,123.374769
