1	Z
2	Z
3	C
4	C
5	D
6	C
7	C
8	C
9	C
10	C
11	D
12	D
13	C
14	C
15	C
16	C
17	C
18	D
19	C
20	C
21	C
22	C
23	C
24	D
25	C
26	C
27	C
28	C
29	C
30	N
31	N
32	P
33	N
34	D
35	C
36	C
37	D
38	C
39	C
40	D
41	C
42	C
43	D
44	C
45	C
46	D
47	D
48	C
49	D
50	D
51	C
52	F
53	C
54	C
55	C
56	N
57	P
58	P
59	D
60	C
61	C
62	I
63	I
64	P
65	P
66	P
67	P
68	P
69	N
70	P
71	P
72	I
73	P
74	P
75	P
76	P
77	P
78	P
79	P
80	P
81	P
82	P
83	P
84	P
85	P
86	P
87	P
88	P
89	P
90	P
91	P
92	P
93	P
94	P
95	P
96	P
97	P
98	P
99	P
100	P
101	P
102	P
103	P
104	P
105	P
106	P
107	P
108	P
109	P
110	P
