1	Z
2	P
3	P
4	P
5	P
6	P
7	P
8	P
9	I
10	G
11	O
12	I
13	P
14	I
15	N
16	I
17	P
18	F
19	P
20	P
21	P
22	G
23	O
24	O
25	O
26	O
27	I
28	N
29	J
30	K
31	J
32	K
33	O
34	P
35	P
36	C
37	P
38	C
39	C
40	P
41	P
42	P
43	P
44	P
45	P
46	P
47	P
48	L
49	G
50	G
51	N
52	N
53	I
54	O
55	P
56	N
57	D
58	I
59	N
60	I
61	G
62	G
63	O
64	P
65	N
66	N
67	N
68	J
69	J
70	E
71	E
72	J
73	J
74	E
75	I
76	E
77	E
78	E
79	I
80	L
81	G
82	G
83	G
84	O
85	F
86	I
87	N
88	L
89	G
90	N
91	O
92	P
93	N
94	O
95	O
96	J
97	L
98	G
99	E
100	O
101	N
102	O
103	C
104	C
105	G
106	P
107	P
108	P
109	P
110	P
111	P
112	P
113	I
114	P
115	O
116	P
117	N
118	I
119	N
120	I
121	P
122	C
123	P
124	P
125	P
126	N
127	N
128	I
129	O
130	I
131	O
132	I
133	J
134	N
135	J
136	N
137	P
138	P
139	P
140	C
141	P
142	C
143	C
144	P
145	P
146	P
147	P
148	P
149	P
150	P
151	P
152	G
153	G
