1	Z
2	Z
3	H
4	E
5	E
6	G
7	H
8	H
9	E
10	B
11	F
12	H
13	P
14	P
15	P
16	C
17	B
18	L
19	G
20	I
21	G
22	G
23	H
24	L
25	E
26	H
27	G
28	H
29	L
30	L
31	K
32	G
33	P
34	L
35	N
36	P
37	G
38	P
39	P
40	N
41	P
42	N
43	N
44	K
45	N
46	H
47	P
48	N
49	L
50	N
51	N
52	L
53	I
54	G
55	I
56	G
57	O
58	B
59	P
60	P
61	E
62	E
63	N
64	I
65	L
66	I
67	N
68	F
69	E
70	E
71	C
72	L
73	H
74	G
75	L
76	L
77	L
78	L
79	H
80	E
81	P
82	D
83	G
84	P
85	F
86	H
87	N
88	L
89	L
90	H
91	E
92	E
93	I
94	E
95	D
96	H
97	H
98	H
99	H
100	E
101	I
102	E
103	E
104	E
105	E
106	D
107	H
108	H
109	H
110	H
111	E
112	G
113	P
114	P
115	P
116	O
117	E
118	E
119	C
120	C
121	H
122	E
123	G
124	P
125	P
126	P
127	O
128	E
129	E
130	C
131	D
132	H
133	C
134	G
135	G
136	G
137	G
138	G
139	G
140	I
141	I
142	I
143	I
144	N
145	G
146	E
147	L
148	H
149	P
150	I
151	N
152	P
153	C
154	H
155	P
156	P
157	O
158	G
159	P
160	G
161	I
162	E
163	I
164	I
165	I
166	I
167	I
168	L
169	H
170	L
171	I
172	E
173	G
174	L
175	I
176	I
177	I
178	I
179	I
180	I
181	N
182	G
183	I
184	E
185	N
186	E
187	E
188	E
189	E
190	E
191	H
192	L
193	L
194	I
195	G
196	L
197	E
198	C
199	G
200	B
201	L
202	N
203	I
204	C
205	I
206	N
207	G
208	I
209	C
210	C
211	H
212	C
213	G
214	G
215	B
216	F
217	F
218	C
219	H
220	H
221	H
222	L
223	N
224	L
225	L
226	I
227	O
228	L
229	O
230	G
231	G
232	G
233	G
234	O
235	E
236	E
237	N
238	J
239	J
240	J
241	J
242	J
243	K
244	G
245	J
246	G
247	G
248	G
249	N
250	J
251	G
252	G
253	G
254	N
255	L
256	E
257	N
258	I
259	E
260	I
261	E
262	N
263	O
264	E
265	O
266	L
267	E
268	G
269	L
270	N
271	I
272	N
273	N
274	O
275	E
276	L
277	I
278	I
279	H
280	E
281	E
282	H
283	L
284	G
285	L
286	K
287	J
288	J
289	J
290	O
291	C
292	P
293	N
294	P
295	P
296	I
297	C
298	P
299	D
300	F
301	N
302	P
303	C
304	O
305	N
306	K
307	N
308	P
309	I
310	P
311	N
312	E
313	H
314	H
315	H
316	H
317	H
318	H
319	O
320	I
321	N
322	O
323	I
324	N
325	P
326	D
327	I
328	D
329	G
330	P
331	P
332	P
333	P
334	P
335	P
336	P
337	J
338	K
339	G
340	J
341	K
342	K
343	O
344	L
345	J
346	N
347	J
348	K
349	L
350	L
351	N
352	I
353	I
354	E
355	L
356	H
357	H
358	H
359	H
360	I
361	I
362	I
363	I
364	I
365	I
366	N
367	N
368	P
369	P
370	P
371	N
