1	Z
2	D
3	H
4	C
5	H
6	C
7	C
8	D
9	H
10	C
11	C
12	H
13	C
14	E
15	H
16	P
17	L
18	H
19	E
20	C
21	E
22	H
23	P
24	L
25	J
26	G
27	L
28	F
29	F
30	H
31	E
32	H
33	P
34	L
35	H
36	C
37	H
38	E
39	P
40	L
41	I
42	N
43	H
44	C
45	H
46	D
47	H
48	E
49	N
50	E
51	F
52	I
53	I
54	E
55	F
56	H
57	I
58	H
59	H
60	H
61	E
62	E
63	E
64	E
65	H
66	H
67	K
68	H
69	H
70	D
71	C
72	D
73	C
74	H
75	H
76	D
77	H
78	H
79	C
80	E
81	L
82	E
83	E
84	H
85	H
86	H
87	E
88	P
89	J
90	G
91	J
92	G
93	G
94	F
95	F
96	H
97	E
98	P
99	E
100	L
101	H
102	C
103	H
104	E
105	H
106	P
107	L
108	E
109	E
110	H
111	H
112	G
113	H
114	L
115	E
116	G
117	P
118	E
119	G
120	C
121	I
122	D
123	F
124	F
125	H
126	D
127	F
128	D
129	H
130	C
131	H
132	D
133	C
134	I
135	H
136	D
137	I
138	P
139	O
