1	Z
2	N
3	N
4	N
5	N
6	N
7	O
8	N
9	I
10	P
11	G
12	N
13	N
14	E
15	J
16	O
17	L
18	N
19	N
20	N
21	N
22	F
23	H
24	G
25	L
26	L
27	N
28	F
29	F
30	E
31	H
32	N
33	F
34	F
35	E
36	H
37	O
38	E
39	C
40	H
41	H
42	G
43	P
44	F
45	L
46	L
47	N
48	O
49	L
50	G
51	K
52	K
53	K
54	L
55	L
56	L
57	L
58	N
59	P
60	N
61	N
62	N
63	G
64	L
65	L
66	P
67	L
68	L
69	L
70	I
71	I
72	O
73	O
74	K
75	K
76	K
77	L
78	L
79	L
80	L
81	K
82	K
83	I
84	I
85	I
86	P
87	P
88	F
89	P
90	P
91	P
92	P
93	P
94	P
95	P
96	P
97	P
98	L
99	L
100	L
101	L
102	L
103	P
104	L
105	L
106	O
107	L
108	P
109	P
110	N
111	N
112	N
113	P
114	L
115	L
116	P
117	L
118	L
119	L
120	I
121	P
122	P
123	E
124	L
125	C
126	C
127	P
128	P
129	P
130	P
131	P
132	N
133	P
134	P
135	P
136	P
137	O
138	L
139	H
140	H
141	H
142	L
143	C
144	F
145	H
146	E
147	L
148	E
149	L
150	O
151	L
152	B
153	N
154	L
155	O
156	L
157	B
158	B
159	L
160	O
161	L
162	N
163	H
164	L
165	O
166	L
167	F
168	H
169	L
170	N
171	H
172	N
173	F
174	N
175	N
176	H
177	F
178	C
179	N
180	F
181	E
182	N
183	K
184	N
185	N
186	N
187	N
188	N
189	J
190	G
191	I
192	P
193	G
194	N
195	N
196	E
197	J
198	O
199	L
200	N
201	N
202	N
203	N
204	G
205	K
206	P
207	K
208	K
209	N
210	N
211	B
212	C
213	L
214	H
215	E
216	H
217	L
218	H
219	L
220	L
221	L
222	H
223	G
224	L
225	L
226	H
227	H
228	N
229	O
230	E
231	D
232	D
233	E
234	G
235	E
236	E
237	L
238	L
