1	Z
2	C
3	I
4	I
5	I
6	E
7	F
8	F
9	C
10	E
11	E
12	C
13	F
14	N
15	F
16	N
17	H
18	P
19	E
20	E
21	E
22	C
23	C
24	H
25	N
26	C
27	C
28	C
29	F
30	D
31	F
32	C
33	H
34	C
35	C
36	P
37	C
38	I
39	C
40	P
41	P
42	H
43	C
44	F
45	H
46	C
47	C
48	H
49	H
50	H
51	F
52	F
53	G
54	E
55	C
56	H
57	H
58	G
59	H
60	H
61	C
62	C
63	C
64	C
65	C
66	H
67	H
68	H
69	F
70	F
71	C
72	C
73	I
74	C
75	I
76	F
77	F
78	E
79	C
80	F
81	H
82	C
83	C
84	P
85	I
86	N
87	F
88	P
89	C
90	H
91	C
92	P
93	D
94	C
95	N
96	N
97	N
98	C
99	P
100	P
101	P
102	P
103	P
104	O
105	N
106	E
107	I
108	I
109	H
110	E
111	F
112	F
113	F
