1	Z
2	Z
3	Z
4	D
5	F
6	C
7	H
8	L
9	N
10	I
11	H
12	N
13	L
14	D
15	H
16	P
17	E
18	G
19	D
20	N
21	N
22	H
23	F
24	I
25	N
26	L
27	D
28	B
29	I
30	H
31	H
32	G
33	G
34	D
35	N
36	E
37	B
38	C
39	H
40	L
41	B
42	D
43	H
44	P
45	H
46	P
47	P
48	B
49	C
50	D
51	D
52	B
53	B
54	E
55	D
56	H
57	I
58	I
59	N
60	I
61	H
62	E
63	N
64	N
65	E
66	C
67	B
68	F
69	L
70	C
71	G
72	E
73	E
74	B
75	F
76	F
77	L
78	N
79	I
80	H
81	H
82	L
83	D
84	H
85	P
86	E
87	I
88	F
89	H
90	F
91	B
92	F
93	I
94	N
95	L
96	H
97	P
98	C
99	E
100	H
101	I
102	G
103	E
104	C
105	F
106	H
107	H
108	H
109	L
110	E
111	B
112	F
113	L
114	L
115	L
116	L
117	H
118	H
119	I
