1	Z
2	Z
3	Z
4	I
5	P
6	I
7	I
8	I
9	P
10	I
11	I
12	P
13	P
14	I
15	I
16	N
17	I
18	I
19	P
20	N
21	O
22	N
23	N
24	I
25	O
26	N
27	I
28	N
29	L
30	L
31	G
32	N
33	G
34	E
35	H
36	N
37	G
38	I
39	I
40	I
41	I
42	I
43	P
44	I
45	I
46	P
47	P
48	I
49	I
50	N
51	N
52	I
53	I
54	P
55	P
56	O
57	N
58	I
59	I
60	N
61	D
62	P
63	P
64	I
65	N
66	N
67	E
68	N
69	I
70	I
71	G
72	I
73	I
74	P
75	P
76	L
77	G
78	G
79	P
80	P
81	P
82	I
83	I
84	P
85	P
86	N
87	N
88	N
89	O
90	N
91	I
92	I
93	I
94	I
95	N
96	N
97	G
98	N
99	G
100	L
101	I
102	L
103	N
104	G
105	B
106	G
107	H
108	G
109	H
110	H
111	O
112	D
113	I
114	H
115	H
116	I
117	O
118	O
119	N
120	G
121	N
122	H
123	L
124	L
125	I
126	I
127	O
128	N
129	G
130	N
131	G
132	N
133	P
134	O
135	P
136	P
137	F
138	G
139	N
140	G
141	N
142	G
143	H
144	H
145	G
146	G
147	G
148	N
149	G
150	N
151	G
152	H
153	N
154	I
155	N
156	G
157	H
158	H
159	N
160	E
161	I
162	N
163	G
164	N
165	H
166	L
167	I
168	I
169	N
170	G
171	N
172	G
173	N
174	I
175	I
176	G
177	G
178	G
179	N
180	N
181	N
182	G
183	N
184	L
185	P
186	J
187	J
188	P
189	P
190	J
191	J
192	P
193	I
194	J
195	J
196	G
197	N
198	G
199	P
200	C
201	O
202	N
203	N
204	N
205	O
206	F
207	I
208	F
209	O
210	F
211	N
212	L
213	I
214	E
215	N
216	G
217	I
218	P
219	P
220	I
221	I
222	I
223	P
224	G
225	I
226	P
227	P
228	I
229	I
230	N
231	O
232	I
233	L
234	I
235	N
236	I
237	N
238	N
239	G
240	I
241	E
242	E
243	G
244	I
245	N
246	I
247	E
248	I
249	P
250	P
251	I
252	N
253	N
254	O
255	N
256	N
257	I
258	N
259	G
260	G
261	P
262	P
263	P
264	P
265	P
266	P
267	P
268	P
269	G
270	G
271	G
272	G
