1	Z
2	H
3	I
4	G
5	B
6	D
7	H
8	P
9	G
10	B
11	D
12	F
13	F
14	D
15	P
16	L
17	B
18	F
19	D
20	L
21	P
22	N
23	H
24	E
25	L
26	H
27	N
28	H
29	G
30	H
31	G
32	B
33	B
34	O
35	O
36	L
37	L
38	H
39	C
40	E
41	L
42	H
43	H
44	C
45	E
46	N
47	H
48	H
49	D
50	D
51	N
52	B
53	H
54	D
55	E
56	H
57	G
58	O
59	C
60	P
61	C
62	P
63	G
64	G
65	G
66	G
67	P
68	P
69	K
70	O
71	O
72	N
73	D
74	G
75	N
76	H
77	B
78	B
79	B
80	B
81	E
82	E
83	C
84	F
85	I
86	E
87	N
88	N
89	I
90	I
91	L
92	H
93	I
94	L
95	G
96	L
97	L
98	L
99	I
100	I
101	N
102	B
103	B
104	N
105	I
106	G
107	P
108	P
109	B
110	P
111	P
112	O
113	B
114	L
115	D
116	P
117	C
118	P
119	I
120	E
121	G
122	G
123	L
124	H
125	H
126	H
127	H
128	H
129	I
130	I
131	N
132	H
133	D
134	P
135	L
136	E
137	F
138	L
139	H
140	C
141	C
142	G
143	L
144	C
145	F
146	L
147	B
148	C
149	L
150	G
151	F
152	L
153	P
154	F
155	H
156	H
157	E
158	C
159	H
160	C
161	E
162	F
163	G
164	H
165	D
166	F
167	B
168	N
169	H
170	H
171	P
172	G
173	B
174	D
175	N
176	P
177	L
178	D
179	D
180	F
181	H
182	D
183	P
184	L
185	B
186	F
187	D
188	L
189	P
190	N
191	P
192	E
193	G
194	H
195	N
196	P
197	E
198	O
199	G
200	B
201	I
202	O
203	B
204	B
205	G
206	H
207	H
208	L
209	E
210	L
211	H
212	C
213	L
214	G
215	B
216	H
217	D
218	P
219	N
220	J
221	O
222	G
223	L
224	L
225	N
226	N
227	N
228	N
229	N
230	I
231	G
232	G
233	P
234	P
235	B
236	P
237	K
238	O
239	O
240	O
241	D
242	B
243	I
244	B
245	B
246	D
247	D
248	H
249	H
250	E
251	L
252	F
253	I
254	L
255	E
256	N
257	F
258	I
259	L
260	E
261	I
262	I
263	N
264	I
265	N
266	D
267	H
268	N
269	E
270	N
271	I
272	O
273	D
274	D
275	D
276	F
277	E
278	B
279	F
280	E
281	A
282	F
283	E
284	I
285	P
286	H
287	G
288	H
289	N
290	P
291	H
292	G
293	H
