1	Z
2	I
3	L
4	O
5	I
6	I
7	F
8	E
9	G
10	G
11	N
12	H
13	H
14	G
15	O
16	P
17	G
18	N
19	G
20	G
21	G
22	H
23	H
24	H
25	I
26	N
27	N
28	I
29	P
30	N
31	L
32	C
33	C
34	N
35	C
36	N
37	F
38	E
39	P
40	E
41	P
42	G
43	N
44	I
45	P
46	O
47	N
48	N
49	E
50	E
51	E
52	E
53	I
54	I
55	P
56	O
57	O
58	E
59	E
60	G
61	O
62	P
63	L
64	C
65	P
66	G
67	G
68	O
69	P
70	N
71	G
72	H
73	H
74	N
75	I
76	I
77	N
78	G
79	C
80	I
81	H
82	F
83	L
84	D
85	E
86	I
87	I
88	N
89	G
90	C
91	C
92	H
93	F
94	L
95	D
96	E
97	L
98	O
99	N
100	N
101	N
102	C
103	I
104	H
105	N
106	N
107	P
108	P
109	P
110	H
111	N
112	H
113	P
114	B
115	E
116	C
117	H
118	P
119	E
120	I
121	C
122	C
123	C
124	C
125	C
126	E
127	G
128	L
129	E
130	I
131	C
132	L
133	I
134	I
135	F
136	E
137	L
138	G
139	N
140	H
141	G
142	G
143	O
144	P
145	G
146	G
147	G
148	G
149	H
150	H
151	H
152	H
153	H
154	G
155	G
156	G
157	G
158	G
159	G
160	G
161	G
162	D
