1	Z
2	Z
3	Z
4	Z
5	D
6	F
7	E
8	H
9	H
10	H
11	H
12	I
13	D
14	H
15	E
16	H
17	H
18	H
19	H
20	H
21	I
22	I
23	I
24	I
25	P
26	P
27	P
28	P
29	P
30	N
31	A
32	E
33	H
34	H
35	H
36	H
37	H
38	H
39	H
40	H
41	H
42	H
43	H
44	I
45	I
46	H
47	H
48	P
49	N
50	I
51	I
52	I
53	I
54	I
55	H
56	I
57	I
58	D
59	F
60	P
61	E
62	F
63	D
64	B
65	N
66	C
67	H
68	P
69	E
70	I
71	D
72	I
73	L
74	H
75	G
76	D
77	D
78	D
79	D
80	D
81	I
82	G
83	G
84	G
85	G
86	L
87	L
88	L
89	L
90	G
91	G
92	G
93	G
94	N
95	N
96	N
97	N
98	G
99	G
100	G
101	G
102	P
103	A
104	I
105	P
106	P
107	P
108	P
109	P
110	P
111	A
112	I
113	P
114	G
115	P
116	P
117	P
118	L
119	L
120	P
121	N
122	I
123	F
124	E
125	H
126	D
127	D
128	B
129	N
130	D
131	D
132	E
133	C
134	I
135	I
136	L
137	L
138	D
139	F
140	E
141	D
142	D
143	E
144	F
145	N
146	P
147	N
148	L
149	L
150	I
151	F
152	N
153	P
154	N
155	H
156	L
157	B
158	C
159	P
160	L
161	N
162	F
163	I
164	P
165	P
166	P
167	N
168	C
169	B
170	F
171	O
172	P
173	N
174	P
175	N
176	O
177	G
178	N
179	G
180	N
181	P
182	N
183	O
184	O
185	O
186	G
187	N
188	I
189	L
190	N
191	P
192	O
193	P
194	P
195	P
196	P
197	P
198	I
199	N
200	E
201	O
202	C
203	E
204	H
205	H
206	H
207	H
208	I
209	D
210	H
211	E
212	H
213	H
214	H
215	H
216	H
217	I
218	I
219	I
220	I
221	P
222	P
223	P
224	P
225	P
226	N
227	A
228	I
229	P
230	N
