1	Z
2	N
3	G
4	I
5	P
6	I
7	L
8	L
9	B
10	B
11	P
12	P
13	G
14	O
15	G
16	I
17	P
18	G
19	B
20	P
21	G
22	P
23	P
24	B
25	P
26	N
27	P
28	N
29	I
30	N
31	N
32	G
33	P
34	G
35	J
36	I
37	F
38	C
39	I
40	P
41	N
42	P
43	P
44	G
45	G
46	G
47	B
48	P
49	B
50	B
51	P
52	N
53	O
54	I
55	P
56	P
57	N
58	B
59	B
60	I
61	P
62	P
63	I
64	L
65	F
66	E
67	L
68	I
69	N
70	N
71	G
72	N
73	H
74	N
75	G
76	N
77	C
78	C
79	C
80	L
81	C
82	C
83	C
84	C
85	I
86	I
87	E
88	P
89	F
90	F
91	C
92	C
93	C
94	I
95	C
96	C
97	C
98	H
99	N
100	C
101	L
102	P
103	C
104	F
105	C
106	C
107	F
108	I
109	I
110	I
111	F
112	B
113	B
114	F
115	L
116	C
117	D
118	F
119	F
120	N
121	E
122	E
123	G
124	N
125	C
126	C
127	L
128	H
129	E
130	D
131	H
132	H
133	H
134	H
135	F
136	E
137	L
138	G
139	H
140	G
141	G
142	K
143	B
144	P
145	P
146	I
147	O
148	N
149	P
150	B
151	P
152	P
153	P
154	P
155	O
156	P
157	O
158	B
159	B
160	N
161	I
162	B
163	N
164	N
165	G
166	K
167	N
168	H
169	L
170	G
171	P
172	C
173	B
174	P
175	P
176	P
177	P
178	O
179	P
180	N
181	B
182	P
183	P
184	I
185	P
186	P
187	N
188	B
189	P
190	N
191	P
192	B
193	G
194	N
195	P
196	I
197	G
198	P
199	E
200	I
201	I
202	N
203	H
204	G
205	G
206	G
207	E
208	L
209	G
210	G
211	B
212	B
213	B
214	I
215	G
216	G
