1	Z
2	Z
3	Z
4	Z
5	B
6	B
7	B
8	N
9	B
10	B
11	B
12	I
13	I
14	N
15	H
16	H
17	H
18	H
19	H
20	H
21	C
22	F
23	B
24	B
25	B
26	P
27	B
28	B
29	B
30	N
31	N
32	N
33	G
34	G
35	G
36	G
37	G
38	G
39	P
40	N
41	B
42	B
43	B
44	N
45	B
46	B
47	B
48	N
49	D
50	D
51	L
52	L
53	L
54	L
55	L
56	L
57	F
58	N
59	N
60	B
61	B
62	B
63	B
64	B
65	B
66	H
67	H
68	H
69	H
70	L
71	L
72	L
73	L
74	L
75	H
76	L
77	L
78	H
79	H
80	H
81	G
82	B
83	B
84	N
85	E
86	E
87	E
88	E
89	F
90	H
91	L
92	E
93	E
94	L
95	E
96	E
97	I
98	B
99	B
100	N
101	C
102	E
103	E
104	E
105	F
106	F
107	I
108	L
109	E
110	G
111	E
112	E
113	I
114	N
115	B
116	O
117	G
118	G
119	O
120	L
121	N
122	E
123	I
124	O
125	N
126	G
127	O
128	O
129	L
130	H
131	H
132	H
133	H
134	H
135	H
136	H
137	L
138	L
139	L
140	L
141	L
142	G
143	B
144	B
145	B
146	N
147	A
148	B
149	L
150	L
151	N
152	N
153	N
154	H
155	H
156	H
157	D
158	D
159	A
160	B
161	F
162	B
163	B
164	B
165	P
166	B
167	B
168	L
169	N
170	N
171	N
172	G
173	G
174	L
175	C
176	C
177	C
178	G
179	G
180	B
181	B
182	B
183	N
184	B
185	B
186	B
187	N
188	B
189	B
190	B
191	C
192	B
193	B
194	B
195	P
196	B
197	B
198	B
199	P
200	B
201	B
202	B
203	P
204	N
205	B
206	B
207	P
208	O
209	N
210	N
211	N
212	O
213	N
214	N
215	O
216	N
217	N
218	O
219	N
220	H
221	H
222	H
223	H
224	H
225	H
226	H
227	I
228	N
229	N
230	N
231	N
232	N
233	N
234	N
235	N
236	D
237	B
238	B
239	B
240	D
241	D
242	B
243	B
244	B
