timestamp,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.763667,0.0,0.0,0.0,0.0,0.763667,0.908873,0.0
4,0.0,0.0,0.987186,0.0,0.879702,0.0,0.615878,0.54607,0.280937,0.0,0.0,0.781724,0.0,0.280937,0.334356,0.69411
5,0.0,0.0,0.045869,0.0,0.014279,0.0,0.479069,0.148239,0.0,0.0,0.0,0.00438,0.0,0.0,0.0,0.001352
6,0.0,0.0,0.556185,0.0,0.490244,0.0,0.732467,0.635473,0.038021,0.0,0.0,0.92638,0.0,0.038021,0.04525,0.824057
7,0.0,0.0,0.875615,0.0,0.778631,0.0,0.26946,0.985189,0.013987,0.0,0.0,0.340796,0.0,0.013987,0.016647,0.303154
8,0.0,0.0,0.957306,0.0,0.597542,0.0,0.414546,0.850161,0.005146,0.0,0.0,0.531494,0.0,0.005146,0.006124,0.472298
9,0.0,0.0,0.001012,0.0,0.515875,0.0,0.0,0.012691,0.04714,0.0,0.0,0.156661,0.0,0.0,0.0,0.0
10,0.0,0.0,7.7e-05,0.0,2.3e-05,0.0,0.945757,0.000826,0.002659,0.0,0.0,0.290628,0.0,0.0,0.0,0.090236
11,0.0,0.0,0.142713,0.0,0.126668,0.0,0.739137,0.180895,0.203322,0.0,0.0,0.935874,0.0,0.411259,0.000305,0.831485
12,0.0,0.0,0.922296,0.0,0.818492,0.0,0.38783,0.574629,0.646539,0.0,0.0,0.72682,0.0,0.151294,0.000112,0.438103
13,0.0,0.0,0.023953,0.0,0.00738,0.0,0.304386,0.078218,1e-06,0.0,0.0,2e-06,0.0,0.0,0.0,0.0
14,0.0,0.0,0.061812,0.0,0.650626,0.0,0.000541,0.018829,0.0,0.0,0.0,0.005746,0.0,0.0,0.0,0.001773
15,0.0,0.0,0.834398,0.0,0.740586,0.0,0.173394,0.939665,0.032189,0.0,0.0,0.219603,0.0,0.007532,6e-06,0.195246
16,0.0,0.0,0.306958,0.0,0.272447,0.0,0.787814,0.389082,0.437322,0.0,0.0,0.996297,0.0,0.886478,2e-06,0.622208
17,0.0,0.0,0.943944,0.0,0.835063,0.0,0.585474,0.520895,0.160882,0.0,0.0,0.741311,0.0,0.326117,1e-06,0.658624
18,0.0,0.0,0.780754,0.0,0.681938,0.0,0.450846,0.893186,0.059185,0.0,0.0,0.272713,0.0,0.119972,0.0,0.51831
19,0.0,0.0,0.643935,0.0,0.562572,0.0,0.165857,0.848145,0.972629,0.0,0.0,0.100326,0.0,0.044135,0.0,0.190676
20,0.0,0.0,0.535662,0.0,0.468234,0.0,0.700749,0.6128,0.35781,0.0,0.0,0.917306,0.0,0.801576,0.0,0.070146
21,0.0,0.0,0.000288,0.017615,0.263085,0.0,1e-06,0.004548,0.0,0.0,0.0,1.9e-05,0.0,5e-06,0.0,0.0
22,0.0,0.0,0.82595,0.245637,0.721589,0.0,0.094836,0.94685,0.048424,0.0,0.0,0.124144,0.0,0.108481,0.0,0.009493
23,0.0,0.0,0.026451,0.000415,2e-06,0.0,0.111719,0.000105,0.0,0.0,0.512974,0.00647,0.0,0.0,0.0,0.0
24,0.0,0.0,0.607391,0.928723,0.526033,0.0,0.295473,0.811115,0.006554,0.0,0.344124,0.456067,0.0,0.395929,0.0,0.001285
25,0.0,0.0,0.766802,0.341658,0.877132,0.0,0.108699,0.670563,0.002411,0.0,0.126596,0.167778,0.0,0.145654,0.0,0.000473
26,0.0,0.0,0.955653,0.125689,0.835358,0.0,0.039988,0.556654,0.638355,0.0,0.046572,0.730205,0.0,0.053583,0.0,0.000174
27,0.0,0.0,0.789548,0.046238,0.689265,0.0,0.459915,0.905822,0.234838,0.0,0.017133,0.602046,0.0,0.526089,0.0,6.4e-05
28,0.0,0.0,0.657962,0.438318,0.574951,0.0,0.169193,0.860281,0.983956,0.0,0.006303,0.22148,0.0,0.193537,0.0,2.4e-05
29,0.0,0.0,0.54325,0.161248,0.474251,0.0,0.71552,0.623253,0.361977,0.0,0.002319,0.939898,0.0,0.071198,0.0,0.820253
30,0.0,0.0,0.0,0.0,0.0,0.0,0.304151,0.0,0.0,0.0,0.0,0.078957,0.0,0.0,0.0,0.020608
31,0.0,0.0,0.846274,0.021823,0.739266,0.0,0.491221,0.968353,0.048988,0.0,0.000314,0.645441,0.0,0.009636,0.0,0.563279
32,0.0,0.0,0.027501,0.0,0.007093,0.0,0.0,0.42021,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0
33,0.0,0.0,0.869653,0.002953,0.994677,0.0,0.066479,0.760751,0.00663,0.0,4.2e-05,0.087351,0.0,0.001304,0.0,0.076231
34,0.0,0.0,0.000649,0.0,0.814827,0.0,0.011017,0.002628,0.0,0.0,0.0,0.196059,0.0,0.0,0.0,0.046709
35,0.0,0.0,0.964659,0.0004,0.836577,0.0,0.234375,0.549403,0.000897,0.0,6e-06,0.312568,0.0,0.000176,0.0,0.270798
36,0.0,0.0,0.847539,0.000147,0.733636,0.0,0.086222,0.978392,0.00033,0.0,2e-06,0.114987,0.0,6.5e-05,0.0,0.099621
37,0.0,0.0,0.751661,5.4e-05,0.644632,0.0,0.031719,0.879941,0.000121,0.0,1e-06,0.042301,0.0,2.4e-05,0.0,0.036649
38,0.0,0.0,0.876666,2e-05,0.985862,0.0,0.011669,0.780099,0.433974,0.0,0.0,0.487987,0.0,9e-06,0.0,0.013482
39,0.0,0.0,0.962496,7e-06,0.854923,0.0,0.59301,0.516051,0.15965,0.0,0.0,0.760099,0.0,3e-06,0.0,0.675501
40,0.0,0.0,0.035908,0.0,0.01113,0.0,0.0,0.457376,0.0,0.0,0.0,3e-06,0.0,0.0,0.0,1e-06
41,0.0,0.0,0.554996,1e-06,0.492597,0.0,0.080255,0.703419,0.790899,0.0,0.0,0.890495,0.0,0.0,0.0,0.091419
42,0.0,0.0,0.204171,0.0,0.181216,0.0,0.747028,0.258773,0.290955,0.0,0.0,0.945615,0.0,0.590556,0.0,0.840369
43,0.0,0.0,0.07511,0.0,0.066666,0.0,0.557924,0.820933,0.926623,0.0,0.0,0.714463,0.0,0.217253,0.0,0.630245
44,0.0,0.0,0.983295,0.0,0.87355,0.0,0.205249,0.613717,0.340885,0.0,0.0,0.383279,0.0,0.079923,0.0,0.231854
45,0.0,0.0,3.8e-05,0.0,1.2e-05,0.0,0.018267,0.629531,0.001731,0.0,0.0,0.192947,0.0,0.0,0.0,0.059445
46,0.0,0.0,0.825285,0.0,0.928239,0.0,0.499866,0.729556,0.194775,0.0,0.0,0.632472,0.0,0.010816,0.0,0.562079
47,0.0,0.0,0.615105,0.0,0.692261,0.0,0.778285,0.546929,0.071654,0.0,0.0,0.984665,0.0,0.003979,0.0,0.875377
48,0.0,0.0,0.669722,0.0,0.595901,0.0,0.846955,0.753339,0.02636,0.0,0.0,0.362238,0.0,0.952696,0.0,0.322033
49,0.0,0.0,1e-06,0.0,0.505645,0.0,0.000295,0.013651,0.046203,0.0,0.0,0.153554,0.0,2.8e-05,0.0,0.000955
50,0.0,0.0,0.552305,0.0,0.621711,0.0,0.699985,0.490749,0.270503,0.0,0.0,0.888062,0.0,0.128933,0.0,0.788318
