timestamp,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.055279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.596919,0.0,0.0,0.0,0.275398,0.0,0.876141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.080784,0.0,0.380392,0.831065,0.037271,0.0,0.175859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.029719,0.0,0.139938,0.305732,0.013711,0.0,0.064695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.010933,0.0,0.05148,0.528114,0.005044,0.0,0.0238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.532938,0.0,0.000226,0.002947,0.0,0.038397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.00148,0.508315,0.006967,0.158893,0.205421,0.0,0.749528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.006377,0.0,0.000125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.000826,0.0,0.0,0.0,0.010883,0.0,0.143404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,9.1e-05,0.0,0.0,0.0,7e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.029076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.003056,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.149945,0.0,0.0,0.0,0.003056,0.0,0.0
18,0.0,0.903174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7e-06,0.0,0.0,0.0,0.000352,0.0,0.0
19,0.0,4.1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105216
20,0.0,0.133964,0.000171,0.002658,5.3e-05,0.012858,0.0,0.002041,0.0,0.63733,0.0,0.0,0.0,0.061106,0.826487,0.63733
21,0.0,0.0,0.0,0.0,0.0,0.001274,0.0,0.0,0.0,1e-06,0.0,9e-05,0.0,0.0,7e-06,1e-06
22,0.0,0.0,0.0,0.495088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,2.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.000183,0.0,0.013785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.001606,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.929194,0.0,0.426073,0.0,0.00346,0.0,5e-06,0.0,0.00158,0.0,0.002654,0.0,0.000151,0.002049,0.00158
27,0.0,2.2e-05,0.0,0.0,0.001022,0.055463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.125753,0.0,0.057663,0.184774,0.27549,0.0,1e-06,0.60079,0.000214,0.0,0.000359,0.0,0.784061,0.000277,0.000214
29,0.0,0.046262,0.0,0.021213,0.067975,0.101347,0.0,0.490205,0.221018,7.9e-05,0.0,0.000132,0.0,0.28844,0.000102,7.9e-05
30,0.0,0.0,0.0,0.271645,0.0,0.0,0.0,0.01618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.030007,0.0,1.2e-05,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.259076,0.434349,0.118799,0.565633,0.005046,0.0,0.0896,0.011004,4e-06,0.0,7e-06,0.0,0.014361,5e-06,4e-06
33,0.0,0.0,0.0,0.0,0.000513,0.007859,0.0,0.128061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.000115,0.0,0.0,0.0,6e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.07995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.525335,0.0,0.0,0.0,4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,2.4e-05,0.0,0.0,0.0,0.001888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.000196,0.0,0.0,0.0,0.0,0.0,0.468818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0,0.156663,0.000396,0.737686,0.001162,0.072279,0.0,0.341041,1e-05,0.0,0.0,0.0,0.0,1.3e-05,0.0,0.0
40,0.0,0.057633,0.000146,0.27138,0.587607,0.02659,0.0,0.125462,4e-06,0.0,0.0,0.0,0.0,5e-06,0.0,0.0
41,0.0,0.021202,5.4e-05,0.099835,0.216169,0.009782,0.0,0.046155,1e-06,0.0,0.0,0.0,0.0,2e-06,0.0,0.0
42,0.0,0.0,0.0,0.0,0.151016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,0.002869,0.974279,0.013511,0.304514,0.393683,0.0,0.508961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.0,0.0,3.5e-05,0.0,0.0,0.0,0.0,0.083857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0,0.503899,0.0,0.0,0.0,0.000194,0.0,4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,2.3e-05,0.0,0.055712,0.0,0.000301,0.0,0.003972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,3e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0,0.0,0.000895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,9.4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4e-05,0.0,0.0,0.0,0.280787,0.004617,0.0
50,0.0,0.032695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3e-05,0.0,0.0
51,0.0,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003809
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.071665,0.0,0.0,0.005384,0.0004
