timestamp,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.00225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001372
5,0.0,0.0,0.0,0.007242,0.0,0.004161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.041634,0.0,0.025566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.873564,0.0,0.873564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025754
8,0.0,0.0,0.0,1.2e-05,0.601481,0.601481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,2.7e-05,2.7e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.380413,0.380413,0.128627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001282
11,0.0,0.0,0.0,0.584224,0.40612,0.840436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000472
12,0.0,0.0,0.0,0.0,0.0,8e-06,0.000303,0.0,0.0,0.0,0.0,0.0,0.0,0.000303,0.0,0.0
13,0.0,0.000842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000842,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,5.5e-05,0.0,0.002091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5e-05
15,0.0,0.004974,0.0,0.0,0.0,0.0,0.0,0.0,0.000125,0.0,0.0,0.0,0.0,0.004974,0.0,0.0
16,0.0,0.0,0.003828,0.000503,0.0,0.0,0.0,0.0,0.007147,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.042146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02455
18,0.0,0.0,0.0,2e-06,0.0,0.083934,0.0,0.0,0.146071,0.0,0.0,0.0,0.0,0.0,0.0,1e-06
19,0.0,0.010777,0.028537,0.959819,0.000136,0.287144,0.000406,0.003635,0.303502,0.0,0.0,0.0,0.0,0.909323,0.0,0.093415
20,0.0,0.003965,0.010498,0.353098,5e-05,0.105634,0.000149,0.001337,0.111652,0.0,0.0,0.0,0.0,0.334521,0.0,0.034365
21,0.0,0.0,0.0,0.0,0.0002,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.000537,0.001421,0.464141,0.464141,0.156938,2e-05,0.000181,0.01511,0.0,0.0,0.0,0.0,0.045273,0.0,0.004651
23,0.0,0.0,0.0,0.0,0.001078,0.001078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.002074,0.0,0.002074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.005147,0.0,0.005147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.011557,0.011557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.028686,0.0,1e-06,1e-06,0.028686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,1e-06,0.0,0.0,0.0,1e-06,0.0,0.0,0.071199,0.0,0.0,0.0,0.0,0.0,0.0,0.071199
29,0.0,0.0,0.0,0.0,0.004656,0.176723,0.0,0.0,3e-06,0.0,0.0,0.0,0.0,0.000123,0.0,3e-06
30,0.0,0.0,0.0,0.0,0.0,8e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.000323,0.0,0.0,0.0,0.0,0.0,0.000323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050104,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,0.008198,0.0,1.1e-05,0.000196,0.000282,0.0,0.749665,0.272705,0.0,0.0,0.0,0.0,0.382019,0.0,9.5e-05
38,0.0,0.003016,0.0,4e-06,7.2e-05,0.000104,0.0,0.760362,0.100323,0.0,0.0,0.0,0.0,0.140537,0.0,3.5e-05
39,0.0,0.001109,0.0,0.567874,2.7e-05,3.8e-05,0.0,0.567874,0.036907,0.0,0.0,0.0,0.0,0.051701,0.0,1.3e-05
40,0.0,0.000408,0.0,0.208909,1e-05,1.4e-05,0.0,0.208909,0.013577,0.0,0.0,0.0,0.0,0.01902,0.0,5e-06
41,0.0,0.00015,0.0,0.076853,4e-06,5e-06,0.0,0.076853,0.004995,0.0,0.0,0.0,0.0,0.006997,0.0,2e-06
42,0.0,0.0,0.0,0.0,0.531512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,2e-05,0.0,0.010401,0.345348,0.48287,0.0,0.944011,0.000676,0.0,0.0,0.0,0.0,0.000947,0.0,0.0
44,0.0,7e-06,0.0,0.003826,0.127046,0.177638,0.0,0.955681,0.000249,0.0,0.0,0.0,0.0,0.000348,0.0,0.0
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041607,0.041607,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-06,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.101062
47,0.0,0.0,0.0,0.0,0.0,0.0,0.261004,0.0,0.0,0.0,0.0,0.0,0.0,0.23489,0.0,5e-06
48,0.0,0.0,0.0,0.0,0.0,0.0,1.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.1e-05,0.0,0.583483
49,0.0,0.0,0.0,0.0,0.0,0.874494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.874494
50,0.0,0.0,0.0,0.0,0.0,4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4e-05
51,0.0,0.0,0.0,9.2e-05,0.0,9.2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,0.429671,0.429671,0.145283,0.005891,0.000664,0.000664,0.0,0.0,0.0,0.0,0.005829,0.0,0.049124
53,0.0,0.0,0.0,0.015653,0.000412,0.594093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
