timestamp,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.744698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.273959,0.0,0.969282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002576,0.002576,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000578
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.602197,0.0,0.0,0.602197,0.602197
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.149368,0.0,0.0,0.149368,0.0,0.149368,2.7e-05,2.7e-05
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7e-06,0.0,0.0,7e-06,0.0,7e-06,0.0,0.0
9,0.0,0.008451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008451,0.0,0.0
10,0.0,0.228242,0.0,0.0,0.0,0.00025,0.0,0.544956,0.041166,0.0,0.0,0.041166,0.0,0.544956,0.01741,0.01741
11,0.0,0.083966,0.0,0.0,0.0,9.2e-05,0.0,0.200478,0.015144,0.0,0.0,0.015144,0.0,0.200478,0.006405,0.006405
12,0.0,0.0,0.00021,0.0,0.0,0.0,0.0,0.00021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.011364,0.157768,0.0,0.0,0.369337,0.0,0.86462,0.00205,0.0,0.0,0.00205,0.0,0.027132,0.000867,0.000867
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054428,0.054428,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-06,2e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.012215
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06
17,0.0,0.000208,0.00289,0.0,0.0,0.006765,0.0,0.037213,0.037213,0.0,0.0,3.8e-05,0.0,0.46936,1.6e-05,0.087117
18,0.0,7.7e-05,0.001063,0.0,0.0,0.965463,0.404269,0.01369,0.01369,0.0,0.0,0.618546,0.0,0.172668,6e-06,0.032048
19,0.0,0.0,0.0,0.0,0.0,3.2e-05,0.148329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,1e-05,0.000144,0.0,0.0,0.130661,0.303968,0.001853,0.001853,0.0,0.0,0.083711,0.0,0.023368,1e-06,0.718915
21,0.0,4e-06,5.3e-05,0.0,0.0,0.636076,0.111824,0.000682,0.000682,0.0,0.0,0.404655,0.0,0.008597,0.0,0.264474
22,0.0,1e-06,1.9e-05,0.0,0.0,0.233999,0.041138,0.000251,0.000251,0.0,0.0,0.148864,0.0,0.003163,0.0,0.097295
23,0.0,1e-06,7e-06,0.0,0.0,0.086084,0.015134,9.2e-05,9.2e-05,0.0,0.0,0.054764,0.0,0.001163,0.0,0.035793
24,0.0,0.0,0.014263,0.0,0.12541,0.0,0.0,0.000184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,1e-06,0.0,6e-06,0.0,0.0,0.0,5.5e-05,0.0,0.0,0.0,0.0,0.507342,0.0,0.507342
26,0.0,0.0,0.0,0.002799,0.0,0.0,0.0,0.0,0.602896,0.0,0.0,0.0,0.0,2.3e-05,0.0,2.3e-05
27,0.0,0.0,0.0,0.0,0.132266,0.132266,0.0,0.0,2.7e-05,0.0,0.0,0.001837,0.0,0.00023,0.0,0.0
28,0.0,0.0,0.0,0.0,6e-06,6e-06,0.0,0.0,5e-05,0.0,0.0,0.000422,0.0,0.0,0.0,0.0
29,0.0,0.0,0.000117,0.0,0.0,0.0,0.010355,0.0,0.0,0.0,0.0,0.0,0.0,0.010355,0.0,0.775909
30,0.0,0.0,0.233744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003023,0.0,3.5e-05
31,0.0,0.0,1.1e-05,0.090009,0.0,0.0,0.0,0.0,0.000977,0.0,0.0,0.0,0.0,0.000977,0.0,0.0
32,0.0,0.0,0.117027,0.289157,0.852424,0.005504,0.031523,0.000142,0.460868,0.0,0.0,0.6976,0.0,0.568293,0.0,0.04854
33,0.0,0.0,0.0,0.0,8.7e-05,8.7e-05,0.0,0.0,0.000739,0.0,0.0,0.006294,0.0,0.0,0.0,0.0
34,0.0,0.0,0.00185,0.0,0.0,0.0,0.164412,0.0,0.0,0.0,0.0,0.0,0.0,0.164412,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0,7e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.051126,0.0,0.000596
36,0.0,0.0,0.000179,0.0,0.0,0.0,0.0,0.0,0.016527,0.0,0.0,0.0,0.0,0.016527,0.0,0.0
37,0.0,0.0,0.0,6.9e-05,0.0,0.0,0.0,0.0,0.006364,0.0,0.0,0.0,0.0,1e-06,0.0,0.387701
38,0.0,0.0,0.082657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001319,0.0,1.8e-05
39,0.0,0.0,4e-06,0.022429,0.0,0.0,0.0,0.0,0.00029,0.0,0.0,0.0,0.0,0.00029,0.0,0.0
40,0.0,0.0,0.0,1e-06,0.0,0.0,0.0,0.0,7.9e-05,0.0,0.0,0.0,0.0,0.33082,0.0,0.004415
41,0.0,0.0,0.00082,0.057795,0.057795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5e-05,0.0,0.0
42,0.0,0.0,0.180754,0.276627,0.276627,0.423351,0.647898,0.0,0.052604,0.0,0.0,7.4e-05,0.0,0.121163,0.0,0.958999
43,0.0,0.0,0.793814,0.101765,0.101765,0.155742,0.238348,0.532109,0.019352,0.0,0.0,2.7e-05,0.0,0.044573,0.0,0.352796
44,0.0,0.0,5e-06,0.0,0.000309,0.000309,0.021103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021103
45,0.0,0.0,0.107431,0.013772,0.163921,0.163921,0.250115,0.072013,0.381631,0.0,0.0,0.873401,0.0,0.873401,0.572412,0.250115
46,0.0,0.0,0.039522,0.005067,0.478064,0.060303,0.092012,0.026492,0.731632,0.0,0.0,0.321306,0.0,0.731632,0.210579,0.092012
47,0.0,0.0,0.0,0.0,0.401692,0.0,0.0,0.0,0.007045,0.0,0.0,0.0,0.0,2e-06,0.0,0.007045
48,0.0,0.0,0.0,0.0,1.8e-05,0.001176,0.062543,0.062543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0,0.0,0.0,0.0,0.012897,0.0,3e-06,3e-06,0.0,0.0,0.0,0.000194,0.0,0.0,0.0,0.000194
50,0.0,0.0,0.0,0.0,1e-06,5e-05,0.002672,0.0,0.0,0.0,0.0,0.177449,0.0,0.0,0.0,0.002672
51,0.0,0.0,0.00044,0.0,0.0,0.0,0.00044,0.0,0.0,0.0,0.0,8e-06,0.0,0.0,0.0,0.040043
52,0.0,0.0,0.169839,1.3e-05,0.032223,0.426122,0.169839,0.013882,0.004105,0.0,0.0,0.113846,0.0,0.001814,0.000522,0.26666
53,0.0,0.0,0.0,0.009165,0.0,0.0,0.0,0.009165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0.0,0.0,0.022985,0.230101,0.004361,0.538667,0.022985,0.230101,0.000556,0.0,0.0,0.015407,0.0,0.000245,7.1e-05,0.036089
55,0.0,0.0,0.008456,0.084649,0.001604,0.198165,0.008456,0.701117,0.000204,0.0,0.0,0.005668,0.0,9e-05,2.6e-05,0.013276
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000101,0.000101,0.0,0.0,0.0,0.0,0.0,0.0,0.499249
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3e-05
58,0.0,0.0,0.0,0.0,0.0,0.0,0.030626,0.0,0.0,0.0,0.0,0.0,0.0,0.030626,0.0,0.0
59,0.0,0.0,0.007596,0.0,0.0,0.0,0.007596,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.007596
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000417,0.000417
62,0.0,0.0,0.0,0.0,0.000111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000111,0.0,0.0
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.306202,0.0,0.0,0.0,0.0,0.306202,0.0,0.0
64,0.0,0.0,0.004136,1e-05,0.054421,0.765084,0.004136,0.000134,0.326818,0.0,0.0,1e-06,0.0,0.326818,0.02286,0.02286
65,0.0,0.0,0.001522,4e-06,0.02002,0.281459,0.001522,0.998786,0.12023,0.0,0.0,0.0,0.0,0.12023,0.00841,0.00841
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003595,0.003595,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000807
68,0.0,0.0,7.6e-05,0.0,0.000997,0.014013,7.6e-05,0.077088,0.077088,0.0,0.0,0.0,0.0,0.977307,0.000419,0.180463
69,0.0,0.0,2.8e-05,0.0,0.000367,0.005155,0.841775,0.028359,0.028359,0.0,0.0,0.0,0.0,0.359531,0.000154,0.066389
70,0.0,0.0,1e-05,0.0,0.000135,0.739548,0.309672,0.010433,0.010433,0.0,0.0,0.473809,0.0,0.132264,5.7e-05,0.024423
71,0.0,0.0,0.0,0.0,0.0,2e-06,0.011042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,0.0,0.0,1e-06,0.0,1.8e-05,0.100087,0.234428,0.001412,0.001412,0.0,0.0,0.848322,0.0,0.0179,8e-06,0.554446
73,0.0,0.0,1e-06,0.0,0.528162,0.528162,0.528162,0.000519,0.000519,0.0,0.0,0.31208,0.0,0.006585,3e-06,0.203969
74,0.0,0.0,0.0,0.0,0.1943,0.1943,0.1943,0.000191,0.000191,0.0,0.0,0.114808,0.0,0.002423,1e-06,0.075036
75,0.0,0.0,0.0,0.0,0.071479,0.071479,0.071479,7e-05,7e-05,0.0,0.0,0.042235,0.0,0.000891,0.0,0.027604
76,0.0,0.0,0.0,0.0,0.026296,0.026296,0.026296,2.6e-05,2.6e-05,0.0,0.606112,0.015538,0.0,0.000328,0.0,0.717243
77,0.0,0.0,0.0,0.0,0.009674,0.009674,0.009674,1e-05,1e-05,0.0,0.222976,0.005716,0.0,0.000121,0.0,0.263859
