timestamp,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.278243,0.002581
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001362,0.0,0.0,0.001362,1.3e-05,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077419,0.000718
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000297,0.0,0.0,0.000297,4e-06,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019143,0.000125
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4e-05,0.0,0.0,9.4e-05,1e-06,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.942876,0.0,0.0,0.942876,0.00907,5.9e-05
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3e-05,0.0,0.0,4.3e-05,0.0,0.462601
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.387062,0.0,0.0,0.387062,0.003723,2.1e-05
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8e-05,0.0,0.0,1.8e-05,0.0,0.189903
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.124018,0.0,0.0,0.124018,0.001306,9e-06
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6e-06,0.0,0.0,6e-06,0.0,0.041554
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024211,0.0,0.0,0.024211,0.000225,2e-06
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,1e-06,0.0,0.015462
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010292,0.0,0.010292,0.0,0.0,9.9e-05,0.0,1e-06
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699507,0.005049
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003186,0.0,0.0,0.003186,3.2e-05,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.199283,0.001455
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000765,0.0,0.0,0.000765,9e-06,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036459,0.000263
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000166,0.0,0.0,0.000166,2e-06,0.0
