motifs,time
C,1.575942
H,1.680109
D,2.101208
F,2.597816
B,3.44585
H,3.877505
C,3.947928
C,4.01835
H,4.088772
C,4.30004
E,4.515868
E,4.731695
F,4.953097
D,5.195032
F,6.058342
H,6.489998
D,6.628406
C,6.766814
H,6.905222
C,7.320448
E,7.735672
E,8.16578
C,9.010892
H,9.219952
H,9.42901
I,9.63807
P,9.847128
N,10.280342
G,11.217756
L,11.647864
C,11.960365
H,12.064532
D,12.492352
F,13.007188
B,13.855221
H,14.286876
C,14.357298
C,14.427721
H,14.498144
C,14.709411
E,14.925238
E,15.141066
F,15.365785
F,15.496789
B,15.627794
F,16.481984
H,16.913638
D,17.052047
C,17.190455
H,17.328864
C,17.781694
E,18.263622
E,18.783102
F,19.800744
H,20.121029
H,20.22779
H,20.22779
D,20.672234
B,20.672234
P,21.121672
P,21.121672
L,22.079586
L,22.509694
C,22.822194
H,22.92636
D,23.35418
F,23.881092
B,24.729125
H,25.16078
C,25.231202
C,25.301625
H,25.372048
C,25.583315
E,25.799142
E,26.01497
F,26.236372
D,26.478308
F,27.341618
H,27.773272
D,27.911681
C,28.050089
H,28.188498
C,28.603722
E,29.018948
E,29.449056
C,30.294168
H,30.503226
H,30.712286
I,30.921344
P,31.130404
N,31.563616
G,32.487828
L,32.917936
C,33.230436
H,33.334602
D,33.762422
F,34.226298
B,35.074332
H,35.505987
C,35.57641
C,35.646832
H,35.717254
C,35.928522
E,36.14435
E,36.360177
F,36.584896
F,36.723145
B,36.861394
F,37.715584
H,38.147238
D,38.285647
C,38.424055
H,38.562464
C,39.015294
E,39.491484
E,40.008724
F,41.026366
H,41.346651
H,41.453412
H,41.453412
D,41.897856
B,41.897856
P,42.347294
P,42.347294
L,43.35748
E,43.801924
E,44.021704
E,44.241484
F,44.67403
B,45.008042
C,45.123872
H,45.976604
H,46.40826
C,46.62804
E,46.84782
F,47.280366
B,47.614378
C,47.730208
H,48.586024
I,49.025584
P,49.861794
P,50.298158
P,51.140602
P,51.578558
P,52.424741
P,52.861105
P,53.512647
L,53.734869
I,53.962142
L,54.191149
C,54.404672
H,54.618195
D,55.049939
F,55.553547
B,56.401581
H,56.833236
C,56.903658
C,56.974081
H,57.044503
C,57.255771
E,57.471598
E,57.687426
F,57.912145
D,58.163191
F,59.017381
H,59.449036
D,59.587444
C,59.725852
H,59.864261
C,60.31895
E,60.800878
E,61.329512
F,62.347154
H,62.667438
H,62.7742
H,62.7742
D,63.218644
B,63.218644
P,63.668082
P,63.668082
L,64.691134
E,65.135578
E,65.355358
E,65.575138
F,66.007684
B,66.341696
C,66.457526
H,67.310258
H,67.741913
C,67.961693
E,68.181473
F,68.614019
B,68.948031
C,69.063861
H,69.919677
I,70.356041
P,71.18972
P,71.626084
P,72.465249
P,72.900032
P,73.745473
