motifs,time
E,0.630292
C,0.854642
G,0.854642
N,0.854642
G,1.279932
P,1.705223
P,2.130514
E,2.555804
F,2.555804
D,2.9688
F,2.9688
I,3.403834
P,3.403834
G,3.403834
P,4.254416
E,4.254416
F,5.104996
B,5.521663
E,5.726665
E,5.949283
F,5.949283
G,5.949283
P,6.371462
L,6.809866
I,6.809866
N,6.809866
C,7.660446
D,8.095229
E,8.305019
E,8.522653
I,8.522653
N,8.945188
P,9.392949
P,9.818239
N,10.298731
D,10.724022
E,10.929024
C,11.153373
G,11.153373
N,11.153373
G,11.578664
P,12.003954
P,12.429245
E,12.854535
F,12.854535
D,13.270509
F,13.270509
I,13.708913
P,13.708913
G,13.708913
P,14.559494
E,14.559494
F,15.410075
B,15.82307
E,16.024413
I,16.243615
L,16.243615
I,16.662609
P,17.094326
L,17.094326
I,17.094326
L,17.964853
C,17.964853
G,17.964853
O,18.383847
L,18.58655
I,18.809168
L,18.809168
I,19.228162
P,19.669988
N,19.669988
E,19.669988
E,20.547563
I,20.547563
P,20.547563
L,20.963536
E,21.171523
E,21.405898
C,21.837615
H,22.269332
H,22.691511
G,23.14021
N,23.14021
G,23.14021
O,24.018525
N,24.018525
F,24.018525
H,24.459702
D,24.932143
C,24.932143
I,25.949399
N,26.370056
H,26.573356
H,26.797706
H,26.797706
I,27.222996
N,27.67528
H,27.67528
D,28.542974
F,28.542974
I,28.974628
P,28.974628
P,29.419864
P,29.419864
H,29.854647
I,29.854647
N,30.306931
H,30.306931
I,31.225357
N,31.639891
H,31.840329
H,32.064679
H,32.064679
I,32.493189
N,32.945473
H,32.945473
D,33.819462
F,33.819462
I,34.257418
P,34.257418
P,34.702654
P,34.702654
H,35.137437
I,35.137437
N,35.589721
H,35.589721
I,36.494289
N,36.494289
P,36.905248
P,36.905248
N,37.336902
G,37.336902
L,37.750695
I,37.750695
N,38.185478
C,38.185478
I,39.055043
N,39.055043
P,39.457727
P,39.457727
N,39.889382
G,39.889382
L,40.289382
I,40.289382
L,40.714914
D,40.714914
G,40.714914
P,41.140446
H,41.140446
I,41.565978
N,41.565978
O,41.762056
N,41.958135
H,41.958135
I,41.958135
N,42.369094
G,42.369094
O,42.569094
P,42.769094
N,42.769094
E,42.769094
I,43.191629
L,43.191629
I,43.191629
N,43.614164
H,43.614164
D,44.036699
G,44.036699
N,44.442104
H,44.442104
I,44.442104
L,44.864639
I,44.864639
P,45.26199
P,45.26199
L,45.687522
I,45.687522
N,46.084873
G,46.084873
P,46.504454
P,46.504454
P,46.908793
P,46.908793
N,47.325459
I,47.325459
O,47.524135
P,47.72281
P,47.72281
I,47.72281
O,48.145345
N,48.145345
P,48.564926
P,48.564926
N,49.010162
I,49.010162
O,49.208837
P,49.407513
P,49.407513
N,49.407513
D,49.827093
I,49.827093
O,50.027093
P,50.227093
L,50.227093
I,50.227093
P,50.678221
L,50.678221
I,50.678221
P,51.146971
P,51.655446
L,52.096622
E,52.306412
C,52.530762
G,52.530762
N,52.530762
G,52.956052
P,53.381343
P,53.806633
E,54.231924
F,54.231924
D,54.644919
E,54.644919
F,55.079954
D,55.079954
I,55.079954
N,55.930535
N,55.930535
C,56.781116
E,57.206407
E,57.411409
E,57.651409
F,57.651409
G,57.651409
P,58.073587
P,58.511991
P,58.511991
E,58.511991
I,59.362572
N,59.794227
E,60.004017
E,60.22165
I,60.22165
N,60.641231
P,61.088992
P,61.547007
N,62.027007
D,62.452298
E,62.6573
C,62.881649
G,62.881649
N,62.881649
G,63.30694
P,63.73223
P,64.157521
E,64.582811
F,64.582811
D,64.998785
E,64.998785
F,65.437189
D,65.437189
I,65.437189
N,66.28777
N,66.28777
C,67.138351
E,67.551346
E,67.757844
I,67.977046
L,67.977046
I,68.396041
N,68.827758
H,68.827758
H,68.827758
I,69.698284
N,69.698284
G,69.698284
O,70.117279
L,70.326776
I,70.549394
L,70.549394
I,70.968388
P,71.410214
N,71.410214
E,71.410214
E,72.361647
I,72.361647
L,72.361647
I,73.353383
N,73.825824
H,74.321692
H,74.801303
G,75.819174
N,75.97069
E,76.122205
E,76.27372
F,76.423539
H,76.572793
I,76.715494
L,76.854386
H,76.991375
E,77.12629
E,77.259623
E,77.392956
E,77.528116
I,78.011711
L,78.011711
L,78.011711
I,78.964092
N,79.422108
H,79.926309
H,80.406309
G,81.436483
N,81.591521
E,81.74656
E,81.901599
F,82.055374
H,82.209149
I,83.680488
N,83.680488
L,83.680488
I,84.656098
N,85.117636
H,85.634878
H,86.114878
G,87.118127
N,87.269642
E,87.421157
E,87.572672
F,87.724187
H,87.874861
I,88.021391
L,88.164769
H,88.305129
E,88.442594
E,88.577729
E,88.712864
E,88.855001
I,89.352596
L,89.352596
L,89.352596
I,90.336203
N,90.804953
H,91.322195
H,91.806066
I,92.824185
N,93.315989
G,93.315989
L,93.315989
I,93.78843
N,94.30125
H,94.785121
I,95.30686
O,95.815335
N,95.979282
E,96.138275
E,96.294306
I,96.762397
N,96.919789
E,97.070186
G,97.214615
O,97.679299
N,97.831401
E,97.97848
F,98.120592
B,98.580857
N,98.728469
E,98.882639
E,99.046574
E,99.519015
E,99.97703
I,99.97703
N,99.97703
G,100.460901
J,100.991875
O,101.488322
N,101.638987
E,101.786866
E,101.931636
I,102.398033
N,102.544302
E,102.685411
G,102.821711
O,103.284168
N,103.426047
E,103.560306
G,103.738243
O,104.199407
N,104.345664
E,104.488022
E,104.626439
I,105.084761
N,105.229175
E,105.370273
G,105.507738
O,105.96949
N,106.116825
E,106.260203
F,106.399584
G,106.861336
L,107.013167
I,107.162052
L,107.307844
H,107.752289
H,108.196733
I,108.196733
N,108.196733
E,108.651279
F,109.135384
G,109.595969
L,109.742499
I,109.884857
L,110.029046
H,110.501636
F,110.922355
D,110.992474
G,111.062594
N,111.350364
H,111.660441
H,111.999539
G,112.461291
L,112.613395
I,112.763334
L,112.914097
H,113.375635
H,113.856405
I,113.856405
N,113.856405
E,114.302291
F,114.786396
G,115.248148
L,115.40136
I,115.550766
L,115.699997
H,116.161749
F,116.386839
B,116.461869
C,116.536899
H,116.611929
C,116.686959
G,116.761989
N,117.069681
H,117.56616
D,117.748733
B,118.223541
N,118.382594
E,118.544873
E,118.710168
F,118.878235
C,119.047726
E,119.218667
F,119.39108
C,119.565375
H,119.767518
I,120.980374
K,120.980374
L,120.980374
I,121.97211
N,122.444551
H,122.940419
H,123.42003
G,124.469401
N,124.620917
E,124.772432
E,124.922039
F,125.06541
H,125.207258
I,125.346396
L,125.483386
H,125.618524
E,125.75186
E,125.883439
E,126.015018
E,126.149301
I,126.632896
L,126.632896
L,126.632896
I,127.585277
N,128.043292
H,128.547494
H,129.027494
G,130.052382
N,130.203897
E,130.355412
E,130.506927
F,130.655075
H,130.802679
I,132.257656
N,132.257656
L,132.257656
I,133.233266
N,133.694805
H,134.212046
H,134.692046
G,135.772808
N,135.924323
E,136.075838
E,136.227353
F,136.373074
H,136.516963
I,136.65881
L,136.798674
H,136.936608
E,137.073128
E,137.208263
E,137.343399
E,137.485536
I,137.983131
L,138.966738
G,138.966738
L,138.966738
I,139.435488
N,139.952729
H,140.4366
I,141.45472
O,141.946523
L,141.946523
D,142.418964
E,142.931785
E,143.415656
G,143.937395
O,144.445869
N,144.609816
E,144.76881
E,144.92484
I,145.392932
N,145.550324
E,145.700721
G,145.84515
O,146.309834
N,146.461936
E,146.609015
E,146.751126
I,147.170707
N,147.322791
E,147.478445
E,147.639101
H,148.100852
E,148.569602
I,148.569602
N,148.569602
G,149.031354
L,149.515459
I,149.983667
N,150.131278
E,150.275427
E,150.41603
I,150.867158
N,151.011564
E,151.153411
G,151.298652
O,151.753197
N,151.899298
E,152.040396
E,152.178813
I,152.619989
N,152.765714
E,152.915537
E,153.070297
H,153.501951
E,153.953079
I,153.953079
N,153.953079
G,154.397524
L,154.881629
I,155.342615
N,155.493286
E,155.640081
E,155.786684
I,156.244125
N,156.393383
E,156.539641
G,156.685175
O,157.129347
N,157.275336
E,157.419225
E,157.567733
I,158.17897
N,158.326305
E,158.475024
C,159.089987
D,159.239925
I,159.390248
J,160.024075
N,160.179552
E,160.331665
F,160.949382
C,161.105522
E,161.276141
E,161.514554
E,161.755199
E,161.998118
E,162.243354
E,162.491632
E,162.995501
E,163.791653
E,164.96963
E,165.851983
E,167.028453
F,171.255884
B,171.69706
E,171.908328
C,172.132677
H,172.132677
