motifs,time
E,0.000954
I,0.229008
N,0.458015
F,0.458015
I,0.458015
O,0.687022
P,0.91603
N,0.91603
I,0.91603
O,1.137432
N,1.358834
F,1.358834
I,1.358834
O,1.580236
P,1.801638
L,1.907272
C,2.012906
C,2.118539
E,2.224422
F,2.437945
B,2.651468
H,2.651468
G,2.651468
O,2.865754
N,3.078899
N,3.078899
I,3.291665
P,3.52604
N,3.52604
I,3.52604
O,3.753312
N,3.980585
F,3.980585
I,3.980585
O,4.207857
P,4.43513
N,4.43513
I,4.43513
O,4.653312
N,4.871494
F,4.871494
I,4.871494
O,5.089676
P,5.307858
L,5.415001
C,5.522143
C,5.629286
E,5.736429
F,5.950714
B,6.165
H,6.165
D,6.272143
E,6.378904
E,6.485287
E,6.591294
I,7.141197
L,7.141197
C,7.355705
C,7.355705
H,7.466406
D,7.683797
G,7.683797
P,8.005718
L,8.005718
C,8.220949
C,8.220949
H,8.33165
D,8.549041
G,8.549041
O,8.766433
N,8.984615
E,8.984615
G,8.984615
O,9.206017
N,9.422623
G,9.422623
P,9.642403
O,9.85901
N,9.85901
J,10.077988
N,10.295379
G,10.295379
P,10.6173
L,10.6173
C,10.832531
C,10.832531
H,10.943232
D,11.160623
G,11.160623
P,11.482544
L,11.482544
C,11.697775
C,11.697775
H,11.808476
D,12.025867
G,12.025867
O,12.243259
N,12.46065
F,12.46065
I,12.46065
P,12.682052
N,12.897106
G,12.897106
P,13.114498
O,13.328783
N,13.328783
J,13.547761
N,13.765153
G,13.765153
O,13.982544
N,14.19683
E,14.19683
G,14.19683
O,14.418232
N,14.630998
G,14.630998
P,14.848389
O,15.062675
N,15.062675
G,15.281653
N,15.499044
G,15.499044
O,15.716436
N,15.929202
E,15.929202
G,15.929202
O,16.14818
N,16.359447
G,16.359447
P,16.575275
O,16.787289
N,16.787289
G,17.005603
N,17.220657
G,17.220657
P,17.435711
O,17.648477
N,17.648477
G,17.865084
N,18.080911
G,18.080911
P,18.296739
O,18.508753
N,18.508753
G,18.725359
N,18.940413
G,18.940413
L,19.159391
F,19.263921
H,19.36845
H,19.47298
H,19.577509
G,19.995627
L,20.101261
H,20.207019
H,20.313026
H,20.419284
I,21.276949
N,21.276949
I,21.923663
P,21.923663
H,21.923663
I,22.146712
N,22.146712
G,22.146712
O,22.592809
N,22.698443
H,22.804076
H,22.90971
H,23.015344
C,23.22811
I,23.445501
N,23.660555
E,23.660555
I,23.878737
N,24.093023
E,24.093023
I,24.313611
P,24.423905
N,24.534199
P,24.646139
I,24.758079
O,24.868373
N,24.978667
N,25.090608
F,25.202548
I,25.312037
N,25.421526
N,25.532637
I,25.643748
P,25.752444
N,25.861139
N,25.97184
E,26.082541
F,26.188924
H,26.295307
H,26.40169
H,26.508073
C,26.720839
I,26.938231
N,27.155622
E,27.155622
I,27.375402
N,27.592009
