motifs,time
C,2.290151
D,2.397805
E,2.505459
E,2.613113
C,2.720767
H,2.828422
H,2.936076
C,3.040047
E,3.144019
E,3.247991
C,3.351962
H,3.455934
H,3.57404
C,3.681694
E,3.789348
E,3.897002
C,4.004656
H,4.112311
H,4.219965
C,4.325139
E,4.430314
E,4.535489
C,4.640663
H,4.745838
H,4.864702
C,4.971722
E,5.078743
E,5.185763
C,5.292784
H,5.399804
F,5.506825
B,5.611394
E,5.715964
E,5.820534
C,5.925103
H,6.029673
D,6.134243
B,6.241263
E,6.348284
E,6.455304
E,6.562325
E,6.669345
E,6.776366
E,6.88154
E,6.986715
E,7.09189
E,7.197064
F,7.302239
H,7.419582
C,7.523096
C,7.624989
H,7.727217
C,7.830361
C,7.935022
H,8.040579
C,8.146217
C,8.249082
H,8.35256
C,8.456846
C,8.561763
H,8.667321
C,8.773535
C,8.876401
H,8.979792
C,9.083183
C,9.186574
H,9.291462
C,9.396032
C,9.500662
H,9.605837
C,9.711142
C,9.816928
H,9.930616
C,10.034786
C,10.138416
H,10.242672
C,10.34737
C,10.452705
H,10.558682
C,10.662654
C,10.766625
H,10.871068
C,10.975638
C,11.080555
H,11.18573
C,11.291317
C,11.395825
H,11.500774
C,11.607013
C,11.714566
H,11.823468
D,11.929285
E,12.035938
E,12.143457
F,12.251787
H,12.361102
D,12.484803
H,12.592457
E,12.700111
E,12.807765
C,12.915419
H,13.023074
H,13.130728
C,13.234699
E,13.338671
E,13.442643
C,13.546614
H,13.650586
H,13.768692
C,13.876346
E,13.984
E,14.091654
C,14.199308
H,14.306963
H,14.414617
C,14.519791
E,14.624966
E,14.730141
C,14.835315
H,14.94049
H,15.059354
C,15.166374
E,15.273395
E,15.380415
C,15.487436
H,15.594456
F,15.701477
B,15.806046
E,15.910616
E,16.015186
C,16.119755
H,16.224325
D,16.328895
B,16.435915
E,16.542936
E,16.649956
E,16.756977
E,16.863997
E,16.971018
E,17.076192
E,17.181367
E,17.286542
E,17.391716
F,17.496891
G,17.614234
O,17.717748
N,17.819405
H,17.921512
H,18.023741
H,18.126638
H,18.230392
H,18.334305
H,18.436997
H,18.538654
C,18.64079
F,18.743351
H,18.846523
I,18.952737
N,19.055544
H,19.158351
H,19.261157
H,19.364586
H,19.470143
H,19.574712
H,19.679343
H,19.784517
C,19.889822
F,19.995608
H,20.109296
D,20.215511
E,20.318559
E,20.42195
C,20.525828
H,20.629956
H,20.734526
C,20.839535
E,20.946028
E,21.053949
E,21.163373
E,21.274224
E,21.402265
I,22.088685
N,22.573128
C,22.751424
D,22.859078
E,22.966732
E,23.074386
C,23.182041
H,23.289695
H,23.397349
C,23.501321
E,23.605292
E,23.709264
C,23.813236
H,23.917207
H,24.035313
C,24.142967
E,24.250621
E,24.358275
C,24.46593
H,24.573584
H,24.681238
C,24.786413
E,24.891587
E,24.996762
C,25.101937
H,25.207111
H,25.325975
C,25.432995
E,25.540016
E,25.647036
C,25.754057
H,25.861077
F,25.968098
B,26.072668
E,26.177237
E,26.281807
C,26.386377
H,26.490946
D,26.595516
B,26.702536
E,26.809557
E,26.916577
E,27.023598
E,27.130618
E,27.237639
E,27.342814
E,27.447988
E,27.553163
E,27.658338
F,27.763512
H,27.880856
C,27.984779
C,28.087564
H,28.19035
C,28.293135
C,28.397051
H,28.502608
C,28.608245
C,28.711824
H,28.815677
C,28.91953
C,29.024143
H,29.1297
C,29.235915
C,29.33878
H,29.442171
C,29.545562
C,29.649421
H,29.754978
C,29.859548
C,29.964178
H,30.069353
C,30.174658
C,30.280444
H,30.394132
C,30.498302
C,30.601932
H,30.706188
C,30.810886
C,30.916222
H,31.022198
C,31.12617
C,31.230141
H,31.334584
C,31.439154
